<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0274.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0274.txt </filename>
<title></title>
<author></author>
<date>  </date>
<publisher>  </publisher>
<kdc></kdc>
<ddc>  </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
괸	괴/pvg+ㄴ/etm
술부터	술/ncn+부터/jxc
마시기	마시/pvg+기/etn
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
이마에	이마/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술이	술/ncn+이/jcs
다하면	다하/pvg+면/ecs
두	두/nnc
눈썹과	눈썹/ncn+과/jcj
눈에	눈/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
마시고	마시/pvg+고/ecc
,	,/sp
콧등과	콧등/ncn+과/jcj
볼에	볼/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술이	술/ncn+이/jcs
다하면	다하/pvg+면/ecs
입술에	입술/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
마시고	마시/pvg+고/ecc
,	,/sp
턱에	턱/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술이	술/ncn+이/jcs
다하면	다하/pvg+면/ecs
귓불에	귓불/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
마시고	마시/pvg+고/ecc
,	,/sp
목덜미에	목덜미/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술이	술/ncn+이/jcs
다하면	다하/pvg+면/ecs
가슴팍에	가슴팍/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
마시고	마시/pvg+고/ecc
,	,/sp
오른쪽	오른쪽/ncn
젖무덤에	젖무덤/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술이	술/ncn+이/jcs
다하면	다하/pvg+면/ecs
왼쪽	왼쪽/ncn
젖꼭지에	젖꼭지/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
마시고	마시/pvg+고/ecc
,	,/sp
명치에	명치/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술이	술/ncn+이/jcs
다하면	다하/pvg+면/ecs
배꼽에	배꼽/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
마셨다	마/pvg+시/ep+었/ep+다/ef
.	./sf
"	"/sl
여	여/ii
,	,/sp
여봐라	여봐라/ii
-."	-/sd+./sf+"/sl
왕은	왕/ncn+은/jxc
거기서	거기/npd+서/jca
술마시기를	술/ncn+마시/pvg+기/etn+를/jco
중단하고	중단/ncpa+하/xsv+고/ecc
시침상궁을	시침/ncn+상궁/ncn+을/jco
부르게	부르/pvg+게/ecs
마련이었다	마련/ncn+이/jp+었/ep+다/ef
.	./sf
남녀가	남녀/ncn+가/jcs
벌거벗은	벌거벗/pvg+은/etm
채로	채/nbn+로/jca
엉켜	엉키/pvg+어/ecx
있는	있/px+는/etm
줄	줄/nbn
뻔히	뻔히/mag
아는	알/pvg+는/etm
일이지만	일/ncn+이/jp+지만/ecs
어느	어느/mmd
영이라고	영/ncn+이/jp+라/ef+고/jcr
잠시라도	잠시/ncn+라도/jxc
머뭇거리겠는가	머뭇거리/pvg+겠/ep+는가/ef
.	./sf
"	"/sl
예	예/ii
--.	--./sy
쇤내	쇤내/npp
대령했사옵니다	대령/ncpa+하/xsv+었/ep+사오/ep+ㅂ니다/ef
."	./sf+"/sl
왕은	왕/ncn+은/jxc
사월이가	사월/nq+이/xsn+가/jcs
두근거리는	두근거리/pvg+는/etm
명치를	명치/ncn+를/jco
싸잡아	싸잡/pvg+아/ecs
누르며	누르/pvg+며/ecs
침실로	침실/ncn+로/jca
들어서기	들/pvg+어/ecs+서/pvg+기/etn
무섭게	무섭/paa+게/ecs
턱을	턱/ncn+을/jco
들까부르며	들까부르/pvg+며/ecs
황촛불을	황촛불/ncn+을/jco
가리켰다	가리키/pvg+었/ep+다/ef
.	./sf
"	"/sl
촛대를	촛대/ncn+를/jco
잡고	잡/pvg+고/ecc
불을	불/ncn+을/jco
밝혀라	밝히/pvg+어라/ef
."	./sf+"/sl
거기서부터는	거기/npd+서/jca+부터/jxc+는/jxc
어디에	어디/npd+에/jca
술이	술/ncn+이/jcs
괴어	괴/pvg+어/ecx
있는지	있/px+는지/ecs
잘	잘/mag
보이지	보이/pvg+지/ecx
않으니	않/px+으니/ecs
불을	불/ncn+을/jco
밝히라는	밝히/pvg+라/ef+는/etm
명이었다	명/ncn+이/jp+었/ep+다/ef
.	./sf
사월이가	사월/nq+이/xsn+가/jcs
황촛대를	황촛대/ncn+를/jco
받쳐들고	받치/pvg+어/ecs+들/pvg+고/ecs
다가서면	다가서/pvg+면/ecs
이	이/mmd
번에는	번/nbn+에/jca+는/jxc
엉금엉금	엉금엉금/mag
몸을	몸/ncn+을/jco
돌려서	돌리/pvg+어서/ecs
,	,/sp
오른쪽	오른쪽/ncn
발가락에서부터	발가락/ncn+에서/jca+부터/jxc
허벅지까지	허벅지/ncn+까지/jxc
단숨에	단숨에/mag
훑어	훑/pvg+어/ecs
오르며	오르/pvg+며/ecs
그곳에	그/mmd+곳/ncn+에/jca
괸	괴/pvg+ㄴ/etm
술을	술/ncn+을/jco
게걸스럽게	게걸/ncps+스럽/xsm+게/ecs
마셨다	마/pvg+시/ep+었/ep+다/ef
.	./sf
꼿꼿이	꼿꼿/ncn+이/xsa
누운	눕/pvg+ㄴ/etm
이슬낭자가	이슬낭자/nq+가/jcs
이따금씩	이따금/mag+씩/xsn
새끼	새끼/ncn
밴	배/pvg+ㄴ/etm
고양이	고양이/ncn
진통하듯	진통/ncpa+하/xsv+듯/ecs
앓는	앓/pvg+는/etm
소리를	소리/ncn+를/jco
내곤	내/pvg+곤/ecs
했지만	하/px+었/ep+지만/ecs
,	,/sp
왕의	왕/ncn+의/jcm
흥을	흥/ncn+을/jco
깨지	깨/pvg+지/ecx
않으려는	않/px+으려/ecs+는/etm
시늉일	시늉/ncn+이/jp+ㄹ/etm
뿐이었다	뿐/nbn+이/jp+었/ep+다/ef
.	./sf
사월이가	사월/nq+이/xsn+가/jcs
차마	차마/mag
더	더/mag
위쪽은	위/ncn+쪽/nbn+은/jxc
바라보고	바라보/pvg+고/ecx
있을	있/px+을/etm
수	수/nbn
없어	없/paa+어/ecs
고개를	고개/ncn+를/jco
돌리면	돌리/pvg+면/ecs
당장에	당장/ncn+에/jca
왕의	왕/ncn+의/jcm
입에서	입/ncn+에서/jca
벼락이	벼락/ncn+이/jcs
떨어졌다	떨어지/pvg+었/ep+다/ef
.	./sf
"	"/sl
무얼	무어/npd+ㄹ/jco
하고	하/pvg+고/ecx
있는	있/px+는/etm
게냐	거/nbn+이/jp+냐/ef
?	?/sf
그림자가	그림자/ncn+가/jcs
지질	지/pvg+지/ecx+ㄹ/jco
않느냐	않/px+느냐/ef
?"	?/sf+"/sl
사월이가	사월/nq+이/xsn+가/jcs
깜짝	깜짝/mag
놀라며	놀라/pvg+며/ecs
촛불을	촛불/ncn+을/jco
바싹	바싹/mag
들어대면	들/pvg+어/ecs+대/pvg+면/ecs
왕은	왕/ncn+은/jxc
마지막	마지막/ncn
남은	남/pvg+은/etm
술을	술/ncn+을/jco
단번에	단번/ncn+에/jca
마시기가	마시/pvg+기/etn+가/jcs
아까운	아깝/paa+ㄴ/etm
듯	듯/nbn
뚫어져라	뚫/pvg+어/ecx+지/px+어라/ef
내려다보았다	내리/pvg+어다/ecs+보/pvg+았/ep+다/ef
.	./sf
이슬낭자의	이슬낭자/nq+의/jcm
몸뚱이는	몸뚱이/ncn+는/jxc
그때서야	그/mmd+때/ncn+서/jca+야/jxc
조금씩	조금/ncn+씩/xsn
꿈틀거리며	꿈틀거리/pvg+며/ecs
끓어오르게	끓/pvg+어/ecs+오르/pvg+게/ecs
마련이었다	마련/ncn+이/jp+었/ep+다/ef
.	./sf
된	되/paa+ㄴ/etm
신음을	신음/ncn+을/jco
아껴가며	아끼/pvg+어/ecx+가/px+며/ecs
내뿜느라	내/pvg+어/ecs+뿜/pvg+느라/ecs
입술은	입술/ncn+은/jxc
조금	조금/mag
열렸으되	열리/pvg+었/ep+으되/ecs
이빨은	이빨/ncn+은/jxc
굳게	굳/pvg+게/ecs
앙다물었고	앙다물/pvg+었/ep+고/ecc
,	,/sp
질끈	질끈/mag
눌러	누르/pvg+어/ecs
감은	감/pvg+은/jxc
눈고리에는	눈고리/ncn+에/jca+는/jxc
주름이	주름/ncn+이/jcs
깊게	깊/paa+게/ecs
패었으며	패/pvg+었/ep+으며/ecs
통증이	통증/ncn+이/jcs
몰려오는	몰리/pvg+어/ecx+오/px+는/etm
듯	듯/nbn
두	두/nnc
손으로는	손/ncn+으로/jca+는/jxc
홑이불자락을	홑이불/ncn+자락/ncn+을/jco
모질게	모질/paa+게/ecs
움켜쥐었다	움켜쥐/pvg+었/ep+다/ef
.	./sf
다리와	다리/ncn+와/jct
직선이	직선/ncn+이/jcc
되게	되/pvg+게/ecs
쭉	쭉/mag
내뻗은	내/pvg+어/ecs+뻗/pvg+은/etm
발가락	발가락/ncn
또한	또한/maj
잔뜩	잔뜩/mag
힘을	힘/ncn+을/jco
주어	주/pvg+어/ecs
바짝	바짝/mag
꼬부려	꼬부리/pvg+어/ecs
붙였다	붙이/pvg+었/ep+다/ef
.	./sf
푸하하	푸하하/ii
--.	--./sy
괴어	괴/pvg+어/ecx
있는	있/px+는/etm
술을	술/ncn+을/jco
속속들이	속속들이/mag
다	다/mag
찾아	찾/pvg+아/ecs
마신	마시/pvg+ㄴ/etm
왕은	왕/ncn+은/jxc
고개를	고개/ncn+를/jco
들고	들/pvg+고/ecs
참았던	참/pvg+았/ep+던/etm
숨길을	숨길/ncn+을/jco
한꺼번에	한꺼번에/mag
터뜨렸다	터뜨리/pvg+었/ep+다/ef
.	./sf
그러나	그러나/maj
,	,/sp
왕은	왕/ncn+은/jxc
마른	마르/paa+ㄴ/etm
땅에	땅/ncn+에/jca
호미질하듯	호미질/ncpa+하/xsv+듯/ecs
괴롭기만	괴롭/paa+기/etn+만/jxc
할	하/pvg+ㄹ/etm
뿐	뿐/nbn
,	,/sp
방사를	방사/ncn+를/jco
치를	치르/pvg+ㄹ/etm
수	수/nbn
없었다	없/paa+었/ep+다/ef
.	./sf
땀을	땀/ncn+을/jco
비오듯	비오/pvg+듯/ecs
쏟아내면서	쏟/pvg+아/ecx+내/px+면서/ecs
가슴을	가슴/ncn+을/jco
쓰다듬고	쓰다듬/pvg+고/ecc
하초를	하초/ncn+를/jco
아랫배에	아랫배/ncn+에/jca
문지르다가	문지르/pvg+다가/ecs
문득	문득/mag
고즈너기	고즈너기/mag
코고는	코/ncn+고/pvg+는/etm
소리를	소리/ncn+를/jco
냈다	내/pvg+었/ep+다/ef
.	./sf
이슬낭자로서는	이슬낭자/nq+로서/jca+는/jxc
겨우	겨우/mag
김이	김/ncn+이/jcs
오르려던	오르/pvg+려/ecs+던/etm
판에	판/ncn+에/jca
불길이	불길/ncn+이/jcs
걷힌	걷히/pvg+ㄴ/etm
셈이었다	셈/nbn+이/jp+었/ep+다/ef
.	./sf
깨었는지	깨/pvg+었/ep+는지/ecs
잠들었는지	잠/ncn+들/pvg+었/ep+는지/ecs
,	,/sp
꼿꼿하게	꼿꼿/ncps+하/xsm+게/ecs
내뻗은	내/pvg+어/ecs+뻗/pvg+은/etm
다리와	다리/ncn+와/jcj
바짝	바짝/mag
꼬부려붙인	꼬부리/pvg+어/ecs+붙이/pvg+ㄴ/etm
발가락에	발가락/ncn+에/jca
실린	실리/pvg+ㄴ/etm
힘을	힘/ncn+을/jco
풀어내지	풀/pvg+어/ecx+내/px+지/ecx
못한	못하/px+ㄴ/etm
채로	채/nbn+로/jca
기척이	기척/ncn+이/jcs
없었다	없/paa+었/ep+다/ef
.	./sf
촛대를	촛대/ncn+를/jco
제자리에	제자리/ncn+에/jca
놓고	놓/pvg+고/ecs
돌아서는	돌/pvg+아/ecs+서/pvg+는/etm
눈길에	눈길/ncn+에/jca
초라하게	초라/ncps+하/xsm+게/ecs
오그라붙은	오그라붙/pvg+은/etm
왕의	왕/ncn+의/jcm
하초가	하초/ncn+가/jcs
스칠	스치/pvg+ㄹ/etm
때면	때/pvg+면/ecs
괜히	괜히/mag
사월이의	사월/nq+이/xsn+의/jcm
애간장이	애간장/ncn+이/jcs
에이는	에이/pvg+는/etm
듯	듯/nbn
시려왔다	시리/paa+어/ecx+오/px+았/ep+다/ef
.	./sf
대왕	대왕/ncn
쪽은	쪽/nbn+은/jxc
가엾으면서도	가엾/paa+으면서/ecs+도/jxc
추했고	추하/paa+었/ep+고/ecc
,	,/sp
이슬낭자	이슬낭자/nq
쪽은	쪽/nbn+은/jxc
징그러우면서도	징그럽/paa+으면서/ecs+도/jxc
예뻤다	예쁘/paa+었/ep+다/ef
.	./sf
고참	고참/ncn
상궁들의	상궁/ncn+들/xsn+의/jcm
간섭은	간섭/ncn+은/jxc
끝이	끝/ncn+이/jcs
없었다	없/paa+었/ep+다/ef
.	./sf
"	"/sr
무엇보다도	무엇/npd+보다/jca+도/jxc
대왕마마를	대왕/ncn+마마/ncn+를/jco
회춘시키는	회춘/ncpa+시키/xsv+는/etm
일에	일/ncn+에/jca
힘써야만	힘/ncn+쓰/pvg+어야/ecs+만/jxc
한다	하/px+ㄴ다/ef
.	./sf
황제내경	황제내경/nq
동현자	동현자/nq
소녀경	소녀경/nq
현녀경	현녀경/nq
선경	선경/nq
옥방비결	옥방비결/nq
방중술요결	방중술요결/nq
.	./sf
궁중에는	궁중/ncn+에/jca+는/jxc
이런	이런/mmd
책들이	책/ncn+들/xsn+이/jcs
얼마든지	얼마/ncn+든지/jxc
있으니	있/paa+으니/ecs
틈틈이	틈틈이/mag
월지궁마마께	월지궁/nq+마마/ncn+께/jca
읽어드리도록	읽/pvg+어/ecs+드리/pvg+도록/ecs
해라	하/pvg+어라/ef
.	./sf
이건	이거/npd+ㄴ/etm
시침상궁에게	시침/ncn+상궁/ncn+에게/jca
맡겨진	맡기/pvg+어/ecx+지/px+ㄴ/etm
가장	가장/mag
긴요한	긴요/ncps+하/xsm+ㄴ/etm
소임이다	소임/ncn+이/jp+다/ef
."	./sf+"/sl
떨떠름한	떨떠름/ncps+하/xsm+ㄴ/etm
표정을	표정/ncn+을/jco
짓고	짓/pvg+고/ecs
서	서/pvg+어/ecx
있는	있/px+는/etm
사월이에게	사월/nq+이/xsn+에게/jca
남녀가	남녀/ncn+가/jcs
알몸으로	알몸/ncn+으로/jca
엉켜	엉키/pvg+어/ecx
있는	있/px+는/etm
그림이	그림/ncn+이/jcs
가득한	가득/ncps+하/xsm+ㄴ/etm
책을	책/ncn+을/jco
한아름이나	한아름/ncn+이나/jxc
떠안겼다	떠안기/pvg+었/ep+다/ef
.	./sf
부끄럽고	부끄럽/paa+고/ecc
낯	낯/ncn
뜨거운	뜨겁/paa+ㄴ/etm
노릇이었지만	노릇/nbn+이/jp+었/ep+지만/ecs
,	,/sp
한편	한편/maj
임금의	임금/ncn+의/jcm
건강을	건강/ncn+을/jco
챙기자는	챙기/pvg+자/ef+는/etm
일이었다	일/ncn+이/jp+었/ep+다/ef
.	./sf
맡겨진	맡기/pvg+어/ecx+지/px+ㄴ/etm
소임만은	소임/ncn+만/jxc+은/jxc
해내고야	하/pvg+어/ecx+내/px+고야/ecs
마는	말/px+는/etm
것이	것/nbn+이/jcs
사월이의	사월/nq+이/xsn+의/jcm
성미였다	성미/ncn+이/jp+었/ep+다/ef
.	./sf
사월이는	사월/nq+이/xsn+는/etm
때때로	때때로/mag
이슬낭자	이슬낭자/nq
앞에서	앞/ncn+에서/jca
엄숙한	엄숙/ncps+하/xsm+ㄴ/etm
목소리로	목소리/ncn+로/jca
그것들을	그것/npd+들/xsn+을/jco
읽었다	읽/pvg+었/ep+다/ef
.	./sf
"	"/sl
남자를	남자/ncn+를/jco
강하게	강하/paa+게/ecx
하는	하/px+는/etm
아홉	아홉/nnc
가지	가지/nbu
비방이	비방/ncn+이/jcs
있으니	있/paa+으니/ecs
그	그/npp
첫	첫/mma
번째는	번째/nbu+는/jxc
용번	용번/ncn
(	(/sl
청룡이	청룡/ncn+이/jcs
몸을	몸/ncn+을/jco
뒤틀면서	뒤틀/pvg+면서/ecs
날고	날/pvg+고/ecx
있는	있/px+는/etm
형상	형상/ncn
)	)/sr
이다	이/jp+다/ef
.	./sf
여자가	여자/ncn+가/jcs
위를	위/ncn+를/jco
보고	보/pvg+고/ecx
있고	있/px+고/ecc
남자는	남자/ncn+는/jxc
그	그/mmd
위에	위/ncn+에/jca
엎드려	엎드리/pvg+어/ecs
여자의	여자/ncn+의/jcm
두	두/nnc
다리	다리/ncn
사이에	사이/ncn+에/jca
자리잡는다	자리/ncn+잡/pvg+는다/ef
.	./sf
여자가	여자/ncn+가/jcs
허리를	허리/ncn+를/jco
쳐들어서	쳐들/pvg+어서/ecs
남자를	남자/ncn+를/jco
받아들인다	받/pvg+아/ecs+들이/pvg+ㄴ다/ef
.	./sf
남자는	남자/ncn+는/jxc
여자의	여자/ncn+의/jcm
곡실	곡실/ncn
(	(/sl
음핵	음핵/ncn
)	)/sr
을	을/jco
질러	지르/pvg+어/ecs
그	그/mmd
위쪽을	위/ncn+쪽/nbn+을/jco
공격하여	공격/ncpa+하/xsv+여/ecs
천천히	천천/ncn+히/xsa
움직여서	움직이/pvg+어서/ecs
여덟	여덟/nnc
번은	번/nbu+은/jxc
얕게	얕/paa+게/ecs
,	,/sp
두	두/nnc
번은	번/nbu+은/jxc
깊게	깊/paa+게/ecs
밀어	밀/pvg+어/ecs
넣는다	넣/pvg+는다/ef
.	./sf
그렇게	그렇/pad+게/ecx
하여	하/px+어/ecs
부드러울	부드럽/paa+ㄹ/etm
때	때/ncn
밀어넣고	밀/pvg+어/ecs+넣/pvg+고/ecc
단단해질	단단/ncps+하/xsm+어/ecx+지/px+ㄹ/etm
때	때/ncn
빼게	빼/pvg+게/ecs
되면	되/pvg+면/ecs
여자는	여자/ncn+는/jxc
쾌감으로	쾌감/ncn+으로/jca
몸부림치며	몸부림/ncn+치/pvg+며/ecs
노래하듯	노래/ncpa+하/xsv+듯/ecs
소리내어	소리/ncn+내/pvg+어/ecs
즐기면서	즐기/pvg+면서/ecs
스스로	스스로/mag
절정에	절정/ncn+에/jca
이르러	이르/pvg+어/ecs
옥문을	옥문/ncn+을/jco
굳게	굳/pvg+게/ecs
닫게	닫/pvg+게/ecs
된다	되/pvg+ㄴ다/ef
.	./sf
이	이/mmd
비방을	비방/ncn+을/jco
쓰면	쓰/pvg+면/ecs
백	백/nnc
가지	가지/nbu
병이	병/ncn+이/jcs
사라진다	사라지/pvg+ㄴ다/ef
."	./sf+"/sl
그러나	그러나/maj
,	,/sp
이슬낭자는	이슬낭자/nq+는/jxc
귀	귀/ncn
기울여	기울이/pvg+어/ecs
듣지	듣/pvg+지/ecx
않았다	않/px+았/ep+다/ef
.	./sf
오히려	오히려/mag
부끄러움을	부끄럽/paa+ㅁ/etn+을/jco
참아가며	참/pvg+아/ecx+가/px+며/ecs
어렵게	어렵/paa+게/ecs
읽고	읽/pvg+고/ecx
있는	있/px+는/etm
사월이를	사월/nq+이/xsn+를/jco
놀리고	놀리/pvg+고/ecx
들기	들/px+기/etn
일쑤였다	일쑤/ncn+이/jp+었/ep+다/ef
.	./sf
"	"/sl
호호홋	호호홋/ii
,	,/sp
그게	그거/npd+이/jcs
어쩌라는	어쩌/pvd+라/ef+는/etm
건지	거/nbn+ㄴ지/ecs
네가	네/npp+가/jcs
한번	한번/ncn
해보이겠느냐	하/pvg+어/ecs+보이/pvg+겠/ep+느냐/ef
?"	?/sf+"/sl
그렇다고	그렇/pad+다고/ecs
같이	같/paa+이/xsa
웃으며	웃/pvg+으며/ecs
깔깔댈	깔깔대/pvg+ㄹ/etm
처지도	처지/ncn+도/jxc
아니었고	아니/paa+었/ep+고/ecc
,	,/sp
그만	그만/mag
중단하고	중단/ncpa+하/xsv+고/ecs
나설	나서/pvg+ㄹ/etm
수도	수/nbn+도/jxc
없었다	없/paa+었/ep+다/ef
.	./sf
정색을	정색/ncn+을/jco
하고	하/pvg+고/ecc
책머리의	책머리/ncn+의/jcm
한	한/nnc
구절을	구절/ncn+을/jco
들어가며	들/pvg+어/ecx+가/px+며/ecs
따끔하게	따끔/ncps+하/xsm+게/ecs
오금을	오금/ncn+을/jco
박아넣었다	박/pvg+아/ecs+넣/pvg+었/ep+다/ef
.	./sf
"	"/sl
이	이/mmd
책에	책/ncn+에/jca
의하건대	의하/pvg+건대/ecs
,	,/sp
옛날	옛날/ncn
중국	중국/nq
사람들은	사람/ncn+들/xsn+은/jxc
남녀간의	남녀/ncn+간/nbn+의/jcm
한갓	한갓/mag
유희로	유희/ncn+로/jca
치부하지	치부/ncpa+하/xsv+지/ecx
않고	않/px+고/ecc
음양의	음양/ncn+의/jcm
조화로서	조화/ncn+로서/jca
몸의	몸/ncn+의/jcm
원기를	원기/ncn+를/jco
돋구고	돋구/pvg+고/ecc
백	백/nnc
가지의	가지/nbu+의/jcm
병을	병/ncn+을/jco
고치는	고치/pvg+는/etm
의술로	의술/ncn+로/jca
여겼사옵니다	여기/pvg+었/ep+사오/ep+ㅂ니다/ef
.	./sf
더구나	더구나/mag
대왕의	대왕/ncn+의/jcm
회춘을	회춘/ncn+을/jco
위해서	위하/pvg+어서/ecs
과연	과연/mag
힘쓰는지를	힘/ncn+쓰/pvg+는지/ecs+를/jco
쌍심지	쌍심지/ncn
켜고	켜/pvg+고/ecs
지켜보는	지키/pvg+어/ecs+보/pvg+는/etm
상궁들의	상궁/ncn+들/xsn+의/jcm
눈과	눈/ncn+과/jcj
귀가	귀/ncn+가/jcs
있으니	있/paa+으니/ecs
,	,/sp
더러민망하더라도	더러/mag+민망/ncpa+하/xsv+더라도/ecs
참고	참/pvg+고/ecc
귀여겨	귀/ncn+여기/pvg+어/ecs
들어야만	들/pvg+어야/ecs+만/jxc
하오이다	하/px+오이다/ef
."	./sf+"/sl
그래도	그래도/maj
뭐라고	뭐/npd+라/ef+고/jcr
한마디쯤	한마디/ncn+쯤/xsn
보태고	보태/pvg+고/ecx
싶어	싶/px+어/ecs
안달하는	안달/ncpa+하/xsv+는/etm
이슬낭자의	이슬낭자/nq+의/jcm
눈치를	눈치/ncn+를/jco
,	,/sp
사월이는	사월/nq+이/xsn+는/etm
모르는지	모르/pvg+는지/ecs
외면하고	외면/ncpa+하/xsv+고/ecc
다음	다음/mmd
장을	장/ncn+을/jco
넘기곤	넘기/pvg+곤/ecs
했다	하/px+었/ep+다/ef
.	./sf
"	"/sl
두번째는	두/nno+번째/nbu+는/jxc
호보	호보/ncn
(	(/sl

호랑이가	호랑이/ncn+가/jcs
걷는	걷/pvg+는/etm
모습	모습/ncn
)	)/sr
이다	이/jp+다/ef
.	./sf
여자가	여자/ncn+가/jcs
엉덩이를	엉덩이/ncn+를/jco
높이	높/paa이/xsa
들고	들/pvg+고/ecs
머리를	머리/ncn+를/jco
낮게	낮/paa+게/ecs
숙여	숙이/pvg+어/ecs
엎드린다	엎드리/pvg+ㄴ다/ef
.	./sf
남자는	남자/ncn+는/jxc
뒤쪽에서	뒤/ncn+쪽/nbn+에서/jca
무릎을	무릎/ncn+을/jco
꿇어	꿇/pvg+어/ecs
여자의	여자/ncn+의/jcm
배를	배/ncn+를/jco
껴안고	껴안/pvg+고/ecc
한가운데	한가운데/ncn
찔러넣어	찌르/pvg+어/ecs+넣/pvg+어/ecs
깊게	깊/paa+게/ecs
밀착시킨다	밀착/ncpa+시키/xsv+ㄴ다/ef
.	./sf
운동의	운동/ncn+의/jcm
속도를	속도/ncn+를/jco
차차	차차/mag
빠르게	빠르/paa+게/ecx
하여	하/px+어/ecs
마흔	마흔/nnc
번쯤	번/nbu+쯤/xsn
하고	하/pvg+고/ecs
나면	나/pvg+면/ecs
적당한	적당/ncps+하/xsm+ㄴ/etm
속도에	속도/ncn+에/jca
이른다	이르/pvg+ㄴ다/ef
.	./sf
여자의	여자/ncn+의/jcm
문이	문/ncn+이/jcs
열리면	열리/pvg+면/ecs
중지하고	중지/ncpa+하/xsv+고/ecc
휴식한다	휴식/ncpa+하/xsv+ㄴ다/ef
.	./sf
이	이/mmd
비방을	비방/ncn+을/jco
쓰면	쓰/pvg+면/ecs
만병이	만병/ncn+이/jcs
없어지고	없/paa+어/ecx+지/px+고/ecc
남자의	남자/ncn+의/jcm
원기는	원기/ncn+는/jxc
더욱	더욱/mag
왕성해진다	왕성/ncps+하/xsm+어/ecx+지/px+ㄴ다/ef
."	./sf+"/sl
방금	방금/mag
핀잔을	핀잔/ncn+을/jco
들은	들/pvg+은/etm
터이고	터/nbn+이/jp+고/ecc
다소	다소/mag
흥미도	흥미/ncn+도/jxc
생기는지라	생기/pvg+는지라/ecs
,	,/sp
그쯤에	그쯤/ncn+에/jca
이르러서는	이르/pvg+어서/ecs+는/jxc
이슬낭자도	이슬낭자/nq+도/jxc
제법	제법/mag
다소곳이	다소곳/ncn+이/xsa
귀를	귀/ncn+를/jco
기울였다	기울이/pvg+었/ep+다/ef
.	./sf
"	"/sl
세번째는	세/nno+번째/nbu+는/jxc
원박	원박/ncn
(	(/sl
원숭이가	원숭이/ncn+가/jcs
나뭇가지를	나뭇가지/ncn+를/jco
어깨에	어깨/ncn+에/jca
매는	매/pvg+는/etm
모습	모습/ncn
)	)/sr
이다	이/jp+다/ef
.	./sf
여자는	여자/ncn+는/jxc
위를	위/ncn+를/jco
보고	보/pvg+고/ecs
눕는다	눕/pvg+는다/ef
.	./sf
남자는	남자/ncn+는/jxc
여자의	여자/ncn+의/jcm
두	두/nnc
다리를	다리/ncn+를/jco
자신의	자신/ncn+의/jcm
무릎과	무릎/ncn+과/jcj
가슴팍을	가슴팍/ncn+을/jco
거쳐	거치/pvg+어/ecs
어깨에	어깨/ncn+에/jca
걸쳐놓고	걸치/pvg+어/ecx+놓/px+고/ecc
옥경을	옥경/ncn+을/jco
밀어넣어	밀/pvg+어/ecs+넣/pvg+어/ecs
찌른다	찌르/pvg+ㄴ다/ef
.	./sf
그러면	그러면/maj
여자는	여자/ncn+는/jxc
몸을	몸/ncn+을/jco
뒤틀고	뒤틀/pvg+고/ecc
요동하며	요동/ncpa+하/xsv+며/ecs
큰	크/paa+ㄴ/etm
냇물같이	냇물/ncn+같/paa+이/xsa
음액을	음액/ncn+을/jco
쏟게	쏟/pvg+게/ecs
된다	되/pvg+ㄴ다/ef
.	./sf
남자가	남자/ncn+가/jcs
계속	계속/mag
깊이	깊/paa+이/xsa
들이밀어	들이밀/pvg+어/ecs
넣으면	넣/pvg+으면/ecs
원기	원기/ncn
발랄해지고	발랄/ncps+하/xsm+어/ecx+지/px+고/ecc
성을	성/ncn+을/jco
내어	내/pvg+어/ecs
단단해진다	단단/ncps+하/xsm+어/ecx+지/px+ㄴ다/ef
.	./sf
여자가	여자/ncn+가/jcs
절정에	절정/ncn+에/jca
이르면	이르/pvg+면/ecs
그것으로	그것/npd+으로/jca
그친다	그치/pvg+ㄴ다/ef
.	./sf
이	이/mmd
비방을	비방/ncn+을/jco
쓰면	쓰/pvg+면/ecs
백	백/nnc
가지	가지/nbu
병이	병/ncn+이/jcs
스스로	스스로/mag
낫는다	낫/pvg+는다/ef
."	./sf+"/sl
그쯤	그쯤/ncn
읽어가노라면	읽/pvg+어/ecx+가/px+노라면/ecs
,	,/sp
듣고	듣/pvg+고/ecx
