<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0016.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0016.txt </filename>
<title>창세기 강해집  </title>
<author>박오근  </author>
<date>1993  </date>
<publisher>크리스찬비젼하우스  </publisher>
<kdc>233.211  </kdc>
<ddc>222.11  </ddc>
<typist>  </typist> 
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
진노를	진노/ncn+를/jco
머리에	머리/ncn+에/jca
이고	이/pvg+고/ecx
사는	살/px+는/etm
삶인	삶/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
그들이	그/npp+들/xsn+이/jcs
땅위에서의	땅위/ncn+에서/jca+의/jcm
편판이	편판/ncn+이/jcs
더하면	더하/pvg+면/ecs
더할수록	더하/pvg+ㄹ수록/ecs
그	그/mmd
판만의	판/ncn+만/jxc+의/jcm
결실로	결실/ncn+로/jca
말미암아	말미암/pvg+아/ecs
나타나는	나타나/pvg+는/etm
강포와	강포/ncn+와/jcj
음란과	음란/ncn+과/jcj
향락이	향락/ncn+이/jcs
풍기는	풍기/pvg+는/etm
그	그/mmd
더러운	더럽/paa+ㄴ/etm
악취는	악취/ncn+는/jxc
하나님의	하나님/nq+의/jcm
속성인	속성/ncn+이/jp+ㄴ/etm
공의와	공의/ncn+와/jcj
맹열한	맹열/ncpa+하/xsv+ㄴ/etm
진노의	진노/ncn+의/jcm
심판에	심판/ncn+에/jca
불꽃	불꽃/ncn
빛깔을	빛깔/ncn+을/jco
더할	더하/pvg+ㄹ/etm
것	것/nbn
뿐인	뿐/nbn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
슬픈	슬프/paa+ㄴ/etm
일이지만	일/nbn+이/jp+지만/ecs
우리는	우리/npp+는/jxc
그	그/mmd
다음의	다음/ncn+의/jcm
구절을	구절/ncn+을/jco
읽어야	읽/pvg+어야/ecx
하겠읍니다	하/px+겠/ep+습니다/ef
.	./sf
"	"/sr
그들에게서	그/npp+들/xsn+에게서/jca
딸들이	딸/ncn+들/xsn+이/jcs
나매	나/pvg+매/ecs
하나님의	하나님/nq+의/jcm
아들들이	아들/ncn+들/xsn+이/jcs
사람의	사람/ncn+의/jcm
딸들의	딸/ncn+들/xsn+의/jcm
아름다움을	아름답/paa+ㅁ/etn+을/jco
보고	보/pvg+고/ecc
아내로	아내/ncn+로/jca
삼은지라	삼/pvg+ㄴ지라/ecs
"(	"/sr+(/sl
창	창/nq
6	6/nnc
:	:/sp
2	2/nnc
).	)/sr+./sf
하늘의	하늘/ncn+의/jcm
것과	것/nbn+과/jcj
땅에서	땅/ncn+에서/jca
난	나/pvg+ㄴ/etm
것의	것/nbn+의/jcm
혼합은	혼합/ncn+은/jxc
성령이	성령/ncn+이/jcs
외면한	외면/ncpa+하/xsv+ㄴ/etm
죄의	죄/ncn+의/jcm
첫장인	첫/mma+장/nbu+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
신명기	신명기/nq
22	22/nnc
장	장/nbu
11	11/nnc
절에서	절/nbu+에서/jca
"	"/sr
양털과	양털/ncn+과/jcj
베실로	베실/ncn+로/jca
?	?/sf
짠	짜/pvg+ㄴ/etm
옷을	옷/ncn+을/jco
입지말라	입/pvg+지/ecx+말/px+라/ef
"	"/sr
고	고/jcr
말하고	말/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
이는	이/npd+는/jxc
성도의	성도/ncn+의/jcm
생활양식입니다	생활/ncn+양식/ncn+이/jp+ㅂ니다/ef
.	./sf
어느	어느/mmd
세대를	세대/ncn+를/jco
막론하고	막론/ncpa+하/xsv+고/ecc
하나님의	하나님/nq+의/jcm
심판에	심판/ncn+에/jca
앞서서	앞서/pvg+서/ecs
반드시	반드시/mag
하나님이	하나님/nq+이/jcs
미워하는	미워하/pvg+는/etm
타가의	타가/ncn+의/jcm
역사가	역사/ncn+가/jcs
있는	있/paa+는/etm
것을	것/nbn+을/jco
우리가	우리/npp+가/jcs
알게	알/pvg+게/ecx
됩니다	되/pvg+ㅂ니다/ef
.	./sf
엘리	엘리/nq
제사장	제사/ncn+장/xsn
당시에	당시/ncn+에/jca
이가봇의	이가봇/nq+의/jcm
형편을	형편/ncn+을/jco
보면	보/pvg+면/ecs
엘리	엘리/nq
제사장의	제사/ncn+장/xsn+의/jcm
나태와	나태/ncn+와/jcj
그	그/mmd
두	두/nnc
아들의	아들/ncn+의/jcm
성전	성전/ncn
안에서까지	안/ncn+에서/jca+까지/jxc
죄를	죄/ncn+를/jco
지었기	짓/pvg+었/ep+기/etn
때문입니다	때문/nbn+이/jp+ㅂ니다/ef
.	./sf
느부깃네살왕으로	느부깃네살/nq+왕/ncn+으로/jca
말미암아	말미암/pvg+아/ecs
파멸을	파멸/ncn+을/jco
당한	당하/pvg+ㄴ/etm
예루살렘의	예루살렘/nq+의/jcm
역사를	역사/ncn+를/jco
우리가	우리/npp+가/jcs
보게	보/pvg+게/ecx
되는	되/pvg+는/etm
것은	것/nbn+은/jxc
그	그/mmd
당시의	당시/ncn+의/jcm
종교적인	종교/ncn+적/xsn+이/jp+ㄴ/etm
타락	타락/ncn
,	,/sp
정치적인	정치/ncn+적/xsn+이/jp+ㄴ/etm
타락	타락/ncn
,	,/sp
도덕적인	도덕/ncn+적/xsn+이/jp+ㄴ/etm
문란에서	문란/ncn+에서/jca
그	그/mmd
원인을	원인/ncn+을/jco
찾을	찾/pvg+ㄹ/etm
수	수/nbn
있읍니다	있/paa+습니다/ef
.	./sf
그런	그런/mmd
타락에	타락/ncn+에/jca
앞서서	앞서/pvg+서/ecs
선지자	선지/ncn+자/xsn
예레미아가	예레미아/nq+가/jcs
통렬하게	통렬/ncps+하/xsm+게/ecx
외치는	외치/px+는/etm
것을	것/nbn+을/jco
봅니다	보/pvg+ㅂ니다/ef
.	./sf
"	"/sr
이	이/mmd
땅에	땅/ncn+에/jca
놀라운	놀랍/paa+ㄴ/etm
일이	일/ncn+이/jcs
있도다	있/paa+도다/ef
선지자들은	선지/ncn+자/xsn+들/xsn+은/jxc
거짓을	거짓/ncn+을/jco
예언하며	예언/ncpa+하/xsv+며/ecc
제사장들은	제사/ncn+장/xsn+들/xsn+은/jxc
자기	자기/npp
권력으로	권력/ncn+으로/jca
다스리며	다스리/pvg+며/ecc
백성은	백성/ncn+은/jxc
그것을	그것/npd+을/jco
좋게	좋/paa+게/ecx
여기니	여기/px+니/ecs
그	그/mmd
결국에는	결국/ncn+에/jca+는/jxc
너희가	너희/npp+가/jcs
어찌	어찌/mag
하려느냐	하/pvg+려느냐/jxf
"(	"/sr+(/sl
램	램/nq
5	5/nnc
:	:/sp
30	30/nnc
)	)/sr
이것은	이것/npd+은/jxc
타락의	타락/ncn+의/jcm
삼박	삼박/ncn
일치라	일치/pvg+라/ecs
아니할	아니하/pvg+ㄹ/etm
수	수/nbn
없읍니다	없/paa+습니다/ef
.	./sf
예수님이	예수/nq+님/xsn+이/jcs
세상에	세상/ncn+에/jca
계실	계시/pvg+ㄹ/etm
때만	때/ncn+만/jxc
하더라도	하/pvg+더라도/ecs
성전은	성전/ncn+은/jxc
하나님의	하나님/nq+의/jcm
집이요	집/ncn+이/jp+요/jxf
하나님이	하나님/nq+이/jcs
계신	계시/pvg+ㄴ/etm
곳인데도	곳/ncn+이/jp+ㄴ데도/ecs
불구하고	불구/ncps+하/xsm+고/ecc
참	참/mag
하나님이신	하나님/nq+이/jp+시/ep+ㄴ/etm
예수님께서	예수/nq+님/xsn+께서/jcs
용납되지	용납/ncpa+되/xsv+지/ecx
못했읍니다	못하/px+었/ep+습니다/ef
.	./sf
뿐만	뿐/nbn+만/jxc
아니라	아니/paa+라/ecs
인본주의와	인본/ncn+주의/ncn+와/jcj
권위주의가	권위/ncn+주의/ncn+가/jcs
손을	손/ncn+을/jco
잡고	잡/pvg+고/ecc
속권을	속권/ncn+을/jco
빌려	빌리/pvg+어/ecs
하나님이신	하나님/nq+이/jp+시/ep+ㄴ/etm
예수님을	예수/nq+님/xsn+을/jco
불법재판으로	불법/ncn+재판/ncn+으로/jca
성전에서	성전/ncn+에서/jca
사형선고를	사형/ncn+선고/ncn+를/jco
내렸던	내리/pvg+었/ep+더/ep+ㄴ/etm
결과로	결과/ncn+로/jca
돌	돌/ncn
하나도	하나/ncn+도/jxc
돌	돌/ncn
위에	위/ncn+에/jca
남지	남/paa+지/ecx
않고	않/px+고/ecc
하나님의	하나님/nq+의/jcm
심판을	심판/ncn+을/jco
받게	받/pvg+게/ecx
되는	되/pvg+는/etm
(	(/sl
마	마/nq
24	24/nnc
:	:/sp
2	2/nnc
)	)/sr
사실을	사실/ncn+을/jco
우리가	우리/npp+가/jcs
알게	알/pvg+게/ecx
되는	되/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
친애하는	친애/ncpa+하/xsv+는/etm
성도	성도/ncn
여러분	여러분/npp
,	,/sp
하나님의	하나님/nq+의/jcm
원칙은	원칙/ncn+은/jxc
하나님의	하나님/nq+의/jcm
사람들이	사람/ncn+들/xsn+이/jcs
모든	모든/mma
악에서	악/ncn+에서/jca
떠나는	떠나/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
그래서	그래서/maj
요한계시록	요한계시록/nq
18	18/nnc
장	장/nbu
4	4/nnc
절은	절/nbu+은/jxc
"	"/sr
내	내/npp
백성들아	백성/ncn+들/xsn+아/jcv
거기서	거기/npd+서/jca
나와	나오/pvg+아/ecs
그	그/mmd
죄에	죄/ncn+에/jca
참예하지	참예/ncpa+하/xsv+지/ecx
말고	말/px+고/ecc
그	그/mmd
받을	받/pvg+ㄹ/etm
재앙을	재앙/ncn+을/jco
받지	받/pvg+지/ecx
말라	말/px+라/ef
"	"/sr
고	고/jcr
강력히	강력/ncn+히/xsa
권고하고	권고/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
베드로전서	베드로전서/nq
1	1/nnc
장	장/nbu
16	16/nnc
절은	절/nbu+은/jxc
레위가	레위/nq+가/jcs
11	11/nnc
장	장/nbu
44	44/nnc
절을	절/nbu+을/jco
인용하여	인용/ncpa+하/xsv+어/ecs
"	"/sr
내가	내/npp+가/jcs
거룩하니	거룩/ncps+하/xsm+니/ecs
너희도	너희/npp+도/jxc
거룩하라	거룩/ncps+하/xsm+라/ef
"	"/sr
고	고/jcr
말하고	말/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
하나님	하나님/nq
없는	없/paa+는/etm
사람들이	사람/ncn+들/xsn+이/jcs
땅에서	땅/ncn+에서/jca
하나님의	하나님/nq+의/jcm
진노	진노/ncn
밑에서	밑/ncn+에서/jca
편만하고	편만/ncpa+하/xsv+고/ecx
있었으나	있/px+었/ep+으나/ecs
예수님께서는	예수/nq+님/xsn+께서/jcs+는/jxc
지금	지금/ncn
하늘에다	하늘/ncn+에다/jca
자기	자기/npp
백성들을	백성/ncn+들/xsn+을/jco
위하여	위하/pvg+어/ecs
편만한	편만/ncpa+하/xsv+ㄴ/etm
장소를	장소/ncn+를/jco
예비하고	예비/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
것은	것/nbn+은/jxc
참으로	참/ncn+으로/jca
감사할	감사/ncpa+하/xsv+ㄹ/etm
일인	일/ncpa+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
사람의	사람/ncn+의/jcm
딸들의	딸/ncn+들/xsn+의/jcm
아름다움은	아름답/paa+ㅁ/etn+은/jxc
무엇을	무엇/npd+을/jco
가르치고	가르치/pvg+고/ecx
있는	있/px+는/etm
것입니까	것/nbn+이/jp+ㅂ니까/ef
?	?/sf
하나님없는	하나님/nq+없/paa+는/etm
사람의	사람/ncn+의/jcm
방식	방식/ncn
즉	즉/maj
땅의	땅/ncn+의/jcm
방식을	방식/ncn+을/jco
땅에서	땅/ncn+에서/jca
빛나고	빛나/pvg+고/ecc
찬란하고	찬란하/paa+고/ecc
자랑스럽지만	자랑/ncn+스럽/xsn+지만/ecs
하나님	하나님/nq
보시는	보/pvg+시/ep+는/etm
것과	것/nbn+과/jcj
사람의	사람/ncn+의/jcm
보는	보/pvg+는/etm
것은	것/nbn+은/jxc
근본적으로	근본/ncn+적/xsn+으로/jca
그	그/mmd
차이가	차이/ncn+가/jcs
다른	다르/paa+ㄴ/etm
것을	것/nbn+을/jco
가르쳐	가르치/pvg+어/ecx
주고	주/px+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
120	120/nnc
년으로	년/nbu+으로/jca
삶의	삶/ncn+의/jcm
기한이	기한/ncn+이/jcs
정해졌읍니다	정하/pvg+어/ecx+지/px+었/ep+습니다/ef
.	./sf
하나님께서	하나님/nq+께서/jcs
나의	나/npp+의/jcm
신이	신/ncn+이/jcs
영원히	영원/ncn+히/xsn
함께	함께/mag
하지	하/pvg+지/ecx
않겠다는	않/px+겠/ep+다는/etm
결별의	결별/ncn+의/jcm
선고가	선고/ncn+가/jcs
이제	이제/ncn
내려졌읍니다	내리/pvg+어/ecx+지/px+었/ep+습니다/ef
.	./sf
그러나	그러나/maj
그	그/mmd
선고에도	선고/ncn+에도/jca
불구하고	불구/ncpa+하/xsv+고/ecc
하나님의	하나님/nq+의/jcm
아들과	아들/ncn+과/jcj
사람의	사람/ncn+의/jcm
딸들의	딸/ncn+들/xsn+의/jcm
결합으로	결합/ncn+으로/jca
네피림을	네피림/nq+을/jco
출산하였읍니다	출산/ncpa+하/xsv+었/ep+습니다/ef
.	./sf
네피림	네피림/nq
,	,/sp
"	"/sr
고대	고대/ncn
용사들	용사/ncn+들/xsn
"	"/sr
또는	또는/maj
"	"/sr
유명한	유명/ncps+하/xsm+ㄴ/etm
사람	사람/ncn
"	"/sr
이라고	이/npd+라/ef+고/ecs
설명을	설명/ncn+을/jco
부연하고	부연/ncpa+하/xsv+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
하나님의	하나님/nq+의/jcm
아들들과	아들/ncn+들/xsn+과/jcj
사람의	사람/ncn+의/jcm
딸들의	딸/ncn+들/xsn+의/jcm
혼합이	혼합/ncn+이/jcs
사람이	사람/ncn+이/jcs
판단으로는	판단/ncn+으로/jca+는/jxc
가장	가장/mag
강하고	강하/paa+고/ecc
가장	가장/mag
아름답고	아름답/paa+고/ecc
가장	가장/mag
유명하겠지만은	유명/ncps+하/xsm+겠/ep+지만/ecs+은/jxc
그것은	그것/npd+은/jxc
하나님의	하나님/nq+의/jcm
심판	심판/ncn
밑에	밑/ncn+에/jca
있는	있/paa+는/etm
삶이라는	삶/ncn+이/jp+라는/etm
것을	것/nbn+을/jco
결코	결코/mag
잊어서는	잊/pvg+어서/ep+는/etm
안되는	안되/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
옛날이나	옛날/ncn+이나/jcj
오늘이나	오늘/ncn+이나/jcj
거룩한	거룩/ncps+하/xsm+ㄴ/etm
것을	것/nbn+을/jco
개에게	개/ncn+에게/jca
던져서는	던지/pvg+어서/ep+는/etm
안되는	안되/pvg+는/etm
것은	것/nbn+은/jxc
주님의	주/nq+님/xsn+의/jcm
교훈인	교훈/ncn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
성도	성도/ncn
여러분	여러분/npp
,	,/sp
20	20/nnc
세기말	세기/nbu+말/ncn
오늘	오늘/ncn
우리	우리/npp
시대에	시대/ncn+에/jca
그	그/mmd
안하무인격인	안하무인/ncn+격/xsn+이/jp+ㄴ/etm
행태와	행태/ncn+와/jcj
그들의	그/npp+들/xsn+의/jcm
고함	고함/ncn
소리를	소리/ncn+를/jco
듣습니까	듣/pvg+습니까/ef
?	?/sf
내	내/npp
마음	마음/ncn
속의	속/ncn+의/jcm
내피림	내피림/ncn
,	,/sp
우리	우리/npp
가정의	가정/ncn+의/jcm
내피림에서	내피림/nq+에서/jca
결코	결코/mag
동화해서는	동화/ncpa+하/xsv+어서/ep+는/etm
안되는	안되/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
또한	또한/maj
문화에	문화/ncn+에/jca
들어가서	들/pvg+어/ecs+가/pvg+서/ecs
문화적	문화/ncn+적/xsn
네피림이	네피림/nq+이/jcc
되어졌고	되/pvg+어/ecx+지/px+었/ep+고/ecc
,	,/sp
정치계에	정치/ncn+계/xsn+에/jca
들어가서	들/pvg+어/ecs+가/pvg+서/ecs
정치적인	정치/ncn+적/xsn+이/jp+ㄴ/etm
네피림이	네피림/nq+이/jcc
되어	되/pvg+어/ecs
오늘도	오늘/ncn+도/jxc
하나님의	하나님/nq+의/jcm
백성들과	백성/ncn+들/xsn+과/jca
반대되는	반대/ncpa+되/xsv+는/etm
용맹스럽고	용맹/ncps+스럽/xsm+고/ecc
그들의	그/npp+들/xsn+의/jcm
고함소리에서	고함/ncn+소리/ncn+에서/jca
자기가	자기/npp+가/jcs
도취될만한	도취/ncps+되/xsm+ㄹ만/ecs+하/pvg+ㄴ/etm
삶을	삶/ncn+을/jco
살고	살/pvg+고/ecx
있읍니다	있/px+습니다/ef
.	./sf
그러나	그러나/maj
옛날의	옛날/ncn+의/jcm
에녹과	에녹/nq+과/jca
같이	같/paa+이/xsa
우리는	우리/npp+는/jxc
주님과	주/nq+님/xsn+과/jca
동행하는	동행/ncpa+하/xsv+는/etm
삶을	삶/ncn+을/jco
살아야겠습니다	살/pvg+아야/ep+겠/ep+습니다/ef
.	./sf
그와	그/npp+와/jca
같은	같/paa+ㄴ/etm
삶을	삶/ncn+을/jco
바울은	바울/nq+은/jxc
"	"/sr
성령	성령/ncn
안에서	안/ncn+에서/jca
의와	의/ncn+와/jcj
평강과	평강/nq+과/jcj
희락으로	희락/ncn+으로/jca
사는	살/pvg+는/etm
삶	삶/ncn
"	"/sr
이라고	이/jp+라고/jcr
우리에게	우리/npp+에게/jca
가르쳐	가르치/pvg+어/ecx
주고	주/px+고/ecx
잇는	잇/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
(	(/sl
롬	롬/nq
14	14/nnc
:	:/sp
7	7/nnc
).	)/sr+./sf
노아	노아/nq
때와	때/ncn+와/jct
같이	같/paa+이/xsa
오늘도	오늘/ncn+도/jxc
두	두/nnc
가지	가지/nbu
부류의	부류/ncn+의/jcm
삶을	삶/ncn+을/jco
볼	보/pvg+ㄹ/etm
수	수/nbn
있읍니다	있/paa+습니다/ef
.	./sf
악으로	악/ncn+으로/jca
편만하여	편만/ncpa+하/xsv+어/ecs
하나님	하나님/nq
없는	없/paa+는/etm
심판을	심판/ncn+을/jco
머리에	머리/ncn+에/jca
이고	이고/jcj
사는	살/pvg+는/etm
삶고	삶/pvg+고/ecc
,	,/sp
에녹과	에녹/nq+과/jct
같이	같/paa+이/xsa
하나님과	하나님/nq+과/jct
동행하다가	동행/ncpa+하/xsv+다가/ecs
하나님께서	하나님/nq+께서/jcs
데려가실	데려가/pvg+시/ep+ㄹ/etm
삶을	삶/ncn+을/jco
사는	살/pvg+는/etm
사람들	사람/ncn+들/xsn
,	,/sp
우리는	우리/npp+는/jxc
이	이/mmd
두	두/nnc
삶	삶/ncn
속에서	속/ncn+에서/jca
우리	우리/npp
자신이	자신/ncn+이/jcs
어느	어느/mmd
삶	삶/ncn
속에서	속/ncn+에서/jca
우리	우리/npp
자신이	자신/ncn+이/jcs
어느	어느/mmd
삶에	삶/ncn+에/jca
살고	살/pvg+고/ecx
있는지	있/px+는지/ecs
한번	한번/mag
자신을	자신/ncn+을/jco
살펴보는	살피/pvg+어/ecs+보/pvg+는/etm
것은	것/nbn+은/jxc
매우	매우/mag
귀한	귀/ncn+하/xsm+ㄴ/etm
축복인	축복/ncn+이/jp+ㄴ/etm
줄	줄/nbn
압니다	알/pvg+ㅂ니다/ef
.	./sf
10	10/nnc
.	./sf
은혜를	은혜/ncn+를/jco
입은	입/pvg+ㄴ/etm
노아	노아/nq
창세기	창세기/nq
6	6/nnc
:	:/sp
5	5/nnc
-	-/sd
12	12/nnc
여호와께서	여호와/nq+께서/jcs
사람의	사람/ncn+의/jcm
죄악이	죄악/ncn+이/jcs
세상에	세상/ncn+에/jca
관영함과	관영/ncpa+하/xsv+ㅁ/etn+과/jcj
그	그/mmd
마음의	마음/ncn+의/jcm
생각의	생각/ncn+의/jcm
모든	모든/mma
계획이	계획/ncn+이/jcs
항	항상/mag
악할	악/ncps+하/xsm+ㄹ/etm
뿐임을	뿐/nbn+이/jp+ㅁ/etn+을/jco
보시고	보/pvg+시/ep+고/ecc
땅위에	땅/ncn+위/ncn+에/jca
사랑	사랑/ncn
지으셨음을	짓/pvg+으시/ep+었/ep+ㅁ/etn+을/jco
한탄하자	한탄/ncps+하/xsm+자/ecs
마음에	마음/ncn+에/jca
근심하시고	근심/ncpa+하/xsv+시/ep+고/ecc
가라사대	가라사대/pvg
나의	나/npp+의/jcm
창조한	창조/ncpa+하/xsv+ㄴ/etm
사람을	사람/ncn+을/jco
내가	내/npp+가/jcs
지면에서	지면/ncn+에서/jca
쓸어	쓸/pvg+어/ecx
버리되	버리/px+되/ecs
사람으로부터	사람/ncn+으로/jca+부터/jxc
육축과	육축/ncn+과/jca
가는	가/pvg+는/etm
것과	것/nbn+과/jcj
공중의	공중/ncn+의/jcm
새까지	새/ncn+까지/jxc
그리	그리/ncn
하리니	하/pvg+리니/ef
이는	이/npd+는/jxc
내가	내/npp+가/jcs
그것을	그것/npd+을/jco
지었음을	짓/pvg+었/ep+ㅁ/etn+을/jco
한탄함이니라	한탄/ncpa+하/xsv+ㅁ/etn+이/jp+니라/ef
하시니라	하/pvg+시/ep+니/ep+라/ef
.	./sf
그러나	그러나/maj
노아는	노아/nq+는/jxc
여호와께	여호와/nq+께/jcs
은혜를	은혜/ncn+를/jco
입었더라	입/pvg+었/ep+더/ep+라/ef
.	./sf
노아의	노아/nq+의/jcm
사적은	사적/ncn+은/jxc
이러하니	이러하/paa+니라/ef
.	./sf
노아는	노아/nq+는/jxc
의인이요	의인/ncn+이/jp+요/jxf
,	,/sp
당세에	당세/ncn+에/jca
완전한자라	완전/ncps+하/xsm+ㄴ/etm+자/ncn+라/ef
그가	그/npp+가/jcs
하나님과	하나님/nq+과/jcj
동행하였으며	동행/ncpa+하/xsv+었/ep+으며/ecs
.......	......./se
창세기	창세기/nq
6	6/nnc
장	장/nbu
5	5/nnc
-	-/sd
9	9/nnc
절은	절/nbu+은/jxc
죄로	죄/ncn+로/jca
가득한	가득/ncpa+하/xsv+ㄴ/etm
세상을	세상/ncn+을/jco
하나님께서	하나님/nq+께서/jcs
보시고	보/pvg+시/ep+고/ecc
그	그/mmd
지으심을	짓/pvg+으시/ep+ㅁ/etn+을/jco
한탄하시고	한탄/ncpa+하/xsv+시/ep+고/ecc
지면을	지면/ncn+을/jco
쓸어버리시기로	쓸/pvg+어/ecs+버리/pvg+시/ep+기/etn+로/jca
작정하시는	작정/ncpa+하/xsv+시/ep+는/etm
기록을	기록/ncn+을/jco
보게	보/pvg+게/ecx
됩니다	되/pvg+ㅂ니다/ef
.	./sf
앞장에서	앞/mma+장/nbu+에서/jca
우리는	우리/npp+는/jxc
생령이었던	생령/ncn+이/jp+었/ep+더/ep+ㄴ/etm
인간이	인간/ncn+이/jcs
범죄	범죄/ncn
후	후/ncn
육체가	육체/ncn+가/jcc
되었다는	되/pvg+었/ep+다는/etm
사실을	사실/ncn+을/jco
살펴	살피/pvg+어/ecx
보았읍니다	보/px+았/ep+습니다/ef
.	./sf
인류는	인류/ncn+는/jxc
하나님의	하나님/nq+의/jcm
성령이	성령/ncn+이/jcs
떠나고	떠나/pvg+고/ecc
120	120/nnc
년동안의	년/nbu+동안/nbn+의/jcm
하나님의	하나님/nq+의/jcm
선고	선고/ncn
유예기간을	유예/ncn+기간/ncn+을/jco
땅에서	땅/ncn+에서/jca
편만하는	편만/ncpa+하/xsv+는/etm
것으로	것/nbn+으로/jca
하나님	하나님/nq
없는	없/paa+는/etm
삶을	삶/ncn+을/jco
살게	살/pvg+게/ecx
됩니다	되/pvg+ㅂ니다/ef
.	./sf
그리하여	그리하여/maj
하나님의	하나님/nq+의/jcm
아들들이	아들/ncn+들/xsn+이/jcs
타락하여	타락/ncpa+하/xsv+어/ecs
사람의	사람/ncn+의/jcm
딸들을	딸/ncn+들/xsn+을/jco
취하여	취하/pvg+어/ecs
네피림	네피림/nq
곧	곧/maj
인간의	인간/ncn+의/jcm
자랑	자랑/ncn
,	,/sp
인간의	인간/ncn+의/jcm
용맹이	용맹/ncn+이/jcs
땅위에	땅위/ncn+에/jca
편만한	편만/ncpa+하/xsv+ㄴ/etm
것을	것/nbn+을/jco
우리는	우리/npp+는/jxc
보았읍니다	보/pvg+았/ep+습니다/ef
.	./sf
갈라디아서	갈라디아서/nq
5	5/nnc
장	장/nbu
17	17/nnc
절에는	절/nbu+에/jca+는/jxc
"	"/sr
육체의	육체/ncn+의/jcm
소욕은	소욕/ncn+은/jxc
성령을	성령/ncn+을/jco
거스리고	거스리/pvg+고/ecc
성령의	성령/ncn+의/jcm
소욕은	소욕/ncn+은/jxc
육체를	육체/ncn+를/jco
거스리나니	거스리/pvg+나니/ecs
이	이/mmd
둘이	둘/nnc+이/jcs
서로	서로/mag
대적한다	대적/ncpa+하/xsv+ㄴ다/ef
?	?/sf
고	고/jcr
말합니다	말/ncpa+하/xsv+ㅂ니다/ef
.	./sf
하나님의	하나님/nq+의/jcm
신이	신/ncn+이/jcs
떠난	떠나/pvg+ㄴ/etm
육체의	육체/ncn+의/jcm
타락은	타락/ncn+은/jxc
죄악만	죄악/ncn+만/jxc
세상에	세상/ncn+에/jca
관영하게	관영/ncpa+하/xsv+게/ecx
하는	하/px+는/etm
일들	일/ncn+들/xsn
뿐인	뿐/nbn+이/jp+ㄴ/etm
것입니다	것/nbn+이/jp+습니다/ef
.	./sf
이것이	이것/npd+이/jcs
하나님을	하나님/nq+을/jco
근심케	근심/ncn+케/ecs
하고	하/pvg+고/ecc
한탄케	한탄/ncn+케/ecs
하시는	하/pvg+시/ep+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
하나님의	하나님/nq+의/jcm
심판은	심판/ncn+은/jxc
이로	이/npd+로/jca
말미암아	말미암/pvg+아/ecs
결정되어진	결정/ncpa+되/xsv+어/ecx+지/px+ㄴ/etm
것을	것/nbn+을/jco
우리는	우리/npp+는/jxc
잊어서는	잊/pvg+어서/ep+는/etm
안되는	안되/pvg+는/etm
것입니다	것/nbn+이/jp+ㅂ니다/ef
.	./sf
예수님께서는	예수/nq+님/xsn+께서/jcs+는/jxc
마태복음	마태복음/nq
24	24/nnc
장	장/nbu
38	38/nnc
절에서	절/nbu+에서/jca
"	"/sr
사람들이	사람/ncn+들/xsn+이/jcs
먹고	먹/pvg+고/ecc
마시고	마시/pvg+고/ecc
시집가고	시집/ncn+가/pvg+고/ecx
장가가고	장가/ncn+가/pvg+고/ecc
"	"/sr
라는	라는/ef
말씀을	말씀/ncn+을/jco
하십니다	하/pvg+시/ep+ㅂ니다/ef
.	./sf
먹고	먹/pvg+고/ecc
마시는	마시/pvg+는/etm
것은	것/nbn+은/jxc
하나님이	하나님/nq+이/jcs
내신	내/pvg+시/ep+ㄴ/etm
생존의	생존/ncn+의/jcm
방식이기	방식/ncn+이/jp+기/etn
