<tdmsfile>
 Corpus 
 Korean 
 KSC-5601-1988 
  pos 
  
 96-kaist_corpus_96_explanation_pos_mh2-0087.txt 
 kaist_corpus_96_explanation_pos_mh2-0087.txt 

한국기독청년협의회  
1993  
녹두  
233.5  
225  
  
1	1/nno
무엇인가	무엇/npd+이/jp+ㄴ가/ef
시원한	시원/ncps+하/xsm+ㄴ/etm
소식을	소식/ncn+을/jco
기다리던	기다리/pvg+던/etm
가난한	가난/ncps+하/xsm+ㄴ/etm
백성들이었다	백성/ncn+들/xsn+이/jp+었/ep+다/ef
.	./sf
사실	사실/ncn
그	그/mmd
이전에도	이전/ncn+에/jca+도/jxc
이후에도	이후/ncn+에/jca+도/jxc
백성들은	백성/ncn+들/xsn+은/jxc
그들의	그/npp+들/xsn+의/jcm
현실을	현실/ncn+을/jco
변화시켜주고	변화/ncpa+시키/xsv+어/ecx+주/px+고/ecx
보다	보다/mag
나은	낫/pvg+은/etm
미래를	미래/ncn+를/jco
약속만	약속/ncn+만/jxc
하면	하/pvg+면/ecs
전적으로	전적/ncn+으로/jca
지지하고	지지/ncpa+하/xsv+고/ecs
참여했다	참여/ncpa+하/xsv+었/ep+다/ef
.	./sf
왜냐하면	왜냐하면/maj
더	더/mag
악화될	악화/ncpa+되/xsv+ㄹ/etm
여지가	여지/ncn+가/jcs
없는	없/paa+는/etm
상태가	상태/ncn+가/jcs
너무나	너무나/mag
오랫동안	오랫동안/ncn
계속되었기	계속/ncpa+되/xsv+었/ep+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
그리하여	그리하/pvg+여/ecs
어떤	어떤/mmd
때는	때/ncn+는/jxc
직접적인	직접/ncn+적/xsn+이/jp+ㄴ/etm
무력항쟁으로	무력/ncn+항쟁/ncn+으로/jca
어떤	어떤/mmd
때는	때/ncn+는/jxc
종교적	종교/ncn+적/xsn
예언운동으로	예언/ncn+운동/ncn+으로/jca
결집하여	결집/ncpa+하/xsv+여/ecs
희망을	희망/ncn+을/jco
구체화	구체/ncn+화/xsn
시킨	시키/pvg+ㄴ/etm
것은	것/nbn+은/jxc
지극히	지극/ncn+히/xsa
상식적이고	상식/ncn+적/xsn+이/jp+고/ecs
당연한	당연/ncps+하/xsm+ㄴ/etm
선택이었다고	선택/ncn+이/jp+었/ep+다고/ecs
할	하/pvg+ㄹ/etm
수	수/nbn
있다	있/paa+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
뒷날	뒷날/ncn
그들에	그/npp+들/xsn+에/jca
대해	대하/pvg+어/ecx
악의적인	악의/ncn+적/xsn+이/jp+ㄴ/etm
해석을	해석/ncn+을/jco
하고	하/pvg+고/ecx
싶어하는	싶/px+어/ecx+하/px+는/etm
저술가들에	저술/ncn+가/xsn+들/xsn+에/jca
의해	의하/pvg+어/ecs
강도와	강도/ncn+와/jcj
폭력배	폭력/ncn+배/xsn
혹은	혹은/maj
불순세력으로	불순/ncn+세력/ncn+으로/jca
규정되어	규정/ncpa+되/xsv+어/ecs
거의	거의/mag
제대로	제대로/mag
된	되/pvg+ㄴ/etm
대접을	대접/ncn+을/jco
받을	받/pvg+을/etm
수	수/nbn
없었다	없/paa+었/ep+다/ef
.	./sf
조금	조금/ncn
잘	잘/mag
보아주어야	보/pvg+아/ecx+주/px+어야/ecs
때와	때/ncn+와/jcj
장소를	장소/ncn+를/jco
못	못/mag
가린	가리/pvg+ㄴ/etm
어리석은	어리석/paa+은/etm
단견을	단견/ncn+을/jco
가진	가지/pvg+ㄴ/etm
자들	자/nbn+들/xsn
혹은	혹은/maj
메시야의	메시야/ncn+의/jcm
참뜻을	참뜻/ncn+을/jco
헤아리지	헤아리/pvg+지/ecx
못하고	못하/px+고/ecs
자멸한	자멸/ncpa+하/xsv+ㄴ/etm
불쌍한	불쌍하/paa+ㄴ/etm
자들로	자/nbn+들/xsn+로/jca
처리되어	처리/ncpa+되/xsv+어/ecs
역사의	역사/ncn+의/jcm
뒤켠에	뒤켠/ncn+에/jca
밀려나	밀리/pvg+어/ecx+나/px+아/ecx
있다	있/px+다/ef
.	./sf
하지만	하지만/maj
구약에	구약/ncn+에/jca
면면히	면면/ncn+히/xsa
흐르는	흐르/pvg+는/etm
야훼의	야훼/nq+의/jcm
백성사랑과	백성/ncn+사랑/ncn+과/jcj
예수의	예수/nq+의/jcm
끊임없는	끊임/ncn+없/paa+는/etm
외침은	외치/pvg+ㅁ/etn+은/jxc
결코	결코/mag
이	이/mmd
필사적인	필사/ncn+적/xsn+이/jp+ㄴ/etm
시도들과	시도/ncn+들/xsn+과/jct
무관하지	무관/ncps+하/xsm+지/ecx
않을	않/px+을/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
주후	주후/ncn
73	73/nno
년	년/nbu
무려	무려/mag
8	8/nnc
년째	년/nbu+째/xsn
항쟁을	항쟁/ncn+을/jco
계속해오던	계속/ncpa+하/xsv+어/ecs+오/pvg+던/etm
마지막	마지막/ncn
유대인	유대/nq+인/xsn
960명이	960/nnc+명/nbu+이/jcs
요새	요새/ncn
맛사다에서	맛사다/nq+에서/jca
최후를	최후/ncn+를/jco
맞이하면서	맞이하/pvg+면서/ecs
남긴	남기/pvg+ㄴ/etm
말은	말/ncn+은/jxc
훗날	훗날/ncn
바울이	바울/nq+이/jcs
듣고	듣/pvg+고/ecx
싶어했던	싶/px+어/ecx+하/px+었/ep+던/etm
신앙고백과	신앙/ncn+고백/ncn+과/jct
저	저/mmd
깊숙한	깊숙/ncps+하/xsm+ㄴ/etm
곳에서	곳/ncn+에서/jca
맛닿아	맛닿/pvg+아/ecx
있었다	있/px+었/ep+다/ef
.	./sf
".	"/sl+./sf
.	./sf
.	./sf
.	./sf
.	./sf
.	./sf
우리는	우리/npp+는/jxc
오래	오래/mag
전부터	전/ncn+부터/jxc
결코	결코/mag
로마인들의	로마/nq+인/xsn+들/xsn+의/jcm
노예는	노예/ncn+는/jxc
되지	되/pvg+지/ecx
않겠다고	않/px+겠/ep+다/ef+고/ecs
굳게	굳/pvg+게/ecs
맹세하였소	맹세/ncpa+하/xsv+었/ep+소/ef
,	,/sp
우리는	우리/npp+는/jxc
참되시며	참되/paa+시/ep+며/ecs
공의로우신	공의/ncps+롭/xsm+으시/ep+ㄴ/etm
만인의	만인/ncn+의/jcm
하나님	하나님/nq
외에는	외/nbn+에/jca+는/jxc
그	그/mmd
누구에게도	누구/npp+에게/jca+도/jxc
굴복하지	굴복/ncpa+하/xsv+지/ecx
않기로	않/px+기/etn+로/jca
거듭	거듭/mag
다짐을	다짐/ncn+을/jco
했었소	하/pvg+었었/ep+소/ef
.	./sf
.	./sf
.	./sf
.	./sf
.	./sf
.	./sf
"(	"/sl+(/sl
요세푸스	요세푸스/nq
,	,/sp
유대고대사	유대/nq+고대/ncn+사/xsn
7	7/nnc
-	-/sd
8	8/nnc
)	)/sr
".	"/sr+./sf
.	./sf
.	./sf
.	./sf
.	./sf
.	./sf
그리스도께서	그리스도/nq+께서/jcs
우리를	우리/npp+를/jco
해방시켜	해방/ncpa+시키/xsv+어/ecx
주셔서	주/px+셔/ep+서/ecs
우리는	우리/npp+는/jxc
자유의	자유/ncn+의/jcm
몸이	몸/ncn+이/jcc
되었습니다	되/pvg+었/ep+습니다/ef
.	./sf
그러니	그러니/maj
마음을	마음/ncn+을/jco
굳게	굳/pvg+게/ecs
먹고	먹/pvg+고/ecs
다시는	다시/ncn+는/jxc
종의	종/ncn+의/jcm
멍에를	멍에/ncn+를/jco
메지	메/pvg+지/ecx
마십시요	마/pvg+십시/ep+요/jxf
.	./sf
.	./sf
.	./sf
.	./sf
.	./sf
.	./sf
"(	"/sl+(/sl
갈라디아서	갈라디아서/nq
5	5/nnc
:	:/sp
1	1/nnc
)	)/sr
악은	악/ncn+은/jxc
항상	항상/mag
자유를	자유/ncn+를/jco
가장	가장/mag
갖고	갖/pvg+고/ecx
싶어한다	싶/px+어/ecx+하/px+ㄴ다/ef
.	./sf
왜냐하면	왜냐하면/maj
그것만	그것/npd+만/jxc
빼앗으면	빼앗/pvg+으면/ecs
하나님께	하나님/ncn+께/jca
복종하러	복종/ncpa+하/xsv+러/ecs
갈	가/pvg+ㄹ/etm
자유도	자유/ncn+도/jxc
없어지기	없/paa+어/ecx+지/px+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
그래서	그래서/maj
항상	항상/mag
하나님의	하나님/nq+의/jcm
백성들은	백성/ncn+들/xsn+은/jxc
자유를	자유/ncn+를/jco
지키기	지키/pvg+기/etn
위한	위하/pvg+ㄴ/etm
의로운	의롭/paa+ㄴ/etm
싸움을	싸움/ncn+을/jco
멈추지	멈추/pvg+지/ecx
않았다	않/px+았/ep+다/ef
.	./sf
그런데	그런데/maj
로마는	로마/nq+는/jxc
주전	주전/ncn
1	1/nno
세기에	세기/nbu+에/jca
출현한	출현/ncpa+하/xsv+ㄴ/etm
악	악/ncn
(	(/sl
惡	惡/ncn
)	)/sr
의	의/jcm
대표적인	대표/ncn+적/xsn+이/jp+ㄴ/etm
이름이었다	이름/ncn+이/jp+었/ep+다/ef
.	./sf
횡행하면서	횡행/ncpa+하/xsv+면서/ecs
선한	선하/paa+ㄴ/etm
백성들을	백성/ncn+들/xsn+을/jco
노예와	노예/ncn+와/jcj
종으로	종/ncn+으로/jca
삼는	삼/pvg+는/etm
기기묘묘한	기기묘묘/ncps+하/xsm+ㄴ/etm
악들	악/ncn+들/xsn
가운데	가운데/ncn
당시에는	당시/ncn+에/jca+는/jxc
남달리	남다르/paa+이/xsa
국가권력으로	국가/ncn+권력/ncn+으로/jca
나타나고	나타나/pvg+고/ecx
싶어했던	싶/px+어/ecx+하/px+었/ep+던/etm
악이었을	악/ncn+이/jp+었/ep+을/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
이	이/mmd
악은	악/ncn+은/jxc
한편에서는	한편/ncn+에서/jca+는/jxc
유대백성들을	유대/nq+백성/ncn+들/xsn+을/jco
맛사다까지	맛사다/nq+까지/jca
추격했으며	추격/ncpa+하/xsv+었/ep+으며/ecs
다른	다르/paa+ㄴ/etm
편에서는	편/nbn+에서/jca+는/jxc
바울과	바울/nq+과/jcj
그리스도인들을	그리스도/nq+인/xsn+들/xsn+을/jco
사로잡아	사로잡/pvg+아/ecs
반역자들이라	반역/ncn+자/xsn+들/xsn+이/jp+라/ecs
하여	하/pvg+여/ecs
모두	모두/mag
죽였다	죽이/pvg+었/ep+다/ef
.	./sf
그러나	그러나/maj
그럼에도	그럼/maj+에/jca+도/jxc
불구하고	불구/ncps+하/xsm+고/ecs
그	그/mmd
모두를	모두/ncn+를/jco
노예로	노예/ncn+로/jca
삼는	삼/pvg+는/etm
데는	데/nbn+는/jxc
실패했다	실패/ncpa+하/xsv+었/ep+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
절대로	절대/ncn+로/jca
다른	다르/paa+ㄴ/etm
멍에를	멍에/ncn+를/jco
지려	지/pvg+려/ecs
하지	하/px+지/ecx
않았고	않/px+았/ep+고/ecs
오직	오직/mag
한	한/nnc
존재에게만	존재/ncn+에게/jca+만/jxc
복종하고	복종/ncpa+하/xsv+고/ecs
그의	그/npp+의/jcm
멍에만을	멍에/ncn+만/jxc+을/jco
메려	메/pvg+려/ecs
했다	하/px+었/ep+다/ef
.	./sf
이렇게	이렇/pad+게/ecs
악에	악/ncn+에/jca
대한	대하/pvg+ㄴ/etm
복종을	복종/ncn+을/jco
거부하고	거부/ncpa+하/xsv+고/ecs
그리스도를	그리스도/nq+를/jco
기다리는	기다리/pvg+는/etm
마음과	마음/ncn+과/jcj
야훼	야훼/nq
하나님의	하나님/nq+의/jcm
의로운	의롭/paa+ㄴ/etm
통치를	통치/ncn+를/jco
기다리는	기다리/pvg+는/etm
마음은	마음/ncn+은/jxc
같았지만	같/paa+았/ep+지만/ecs
단지	단지/mag
목표가	목표/ncn+가/jcs
달랐을	다르/paa+았/ep+을/etm
뿐이었다	뿐/nbn+이/jp+었/ep+다/ef
.	./sf
기록되지	기록/ncpa+되/xsv+지/ecx
않은	않/px+은/etm
수많은	수많/paa+은/etm
야훼의	야훼/nq+의/jcm
백성들이	백성/ncn+들/xsn+이/jcs
주전	주전/ncn
2	2/nno
세기에서	세기/nbu+에서/jca
주후	주후/ncn
2	2/nno
세기까지	세기/nbu+까지/jxc
치열하게	치열/ncps+하/xsm+게/ecs
지키려	지키/pvg+려/ecs
했던	하/px+었/ep+던/etm
것이	것/nbn+이/jcs
오직	오직/mag
야훼의	야훼/nq+의/jcm
이름이었으며	이름/ncn+이/jp+었/ep+으며/ecs
막으려	막/pvg+으려/ecs
했던	하/pvg+었/ep+던/etm
것이	것/nbn+이/jcs
로마라는	로마/nq+라/ef+는/etm
당대의	당대/ncn+의/jcm
직접적인	직접/ncn+적/xsn+이/jp+ㄴ/etm
악	악/ncn
한	한/nnc
가지였던	가지/nbu+이/jp+었/ep+던/etm
반면에	반면/ncn+에/jca
바울은	바울/nq+은/jxc
전	전/mma
세계	세계/ncn
어느	어느/mmd
곳에서든	곳/ncn+에서/jca+든/jxc
또	또/maj
어느	어느/mmd
시대에든	시대/ncn+에/jca+든/jxc
횡행하는	횡행/ncpa+하/xsv+는/etm
모든	모든/mma
악	악/ncn
전체를	전체/ncn+를/jco
상대로	상대/ncn+로/jca
야훼의	야훼/nq+의/jcm
이름을	이름/ncn+을/jco
지키고	지키/pvg+고/ecs
악을	악/ncn+을/jco
물리치려	물리치/pvg+려/ecs
했다는	하/px+었/ep+다/ef+는/etm
점이	점/ncn+이/jcs
달랐던	다르/paa+았/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
지도자들과	지도/ncn+자/xsn+들/xsn+과/jcj
그릇된	그릇되/pvg+ㄴ/etm
신앙을	신앙/ncn+을/jco
가진	가지/pvg+ㄴ/etm
자들이	자/nbn+들/xsn+이/jcs
죽음을	죽음/ncn+을/jco
회피하고	회피/ncpa+하/xsv+고/ecs
그	그/mmd
일부는	일부/ncn+는/jxc
거의	거의/mag
고스란히	고스란/ncn+히/xsa
살아	살/pvg+아/ecs
남아	남/pvg+아/ecs
명맥을	명맥/ncn+을/jco
이어간	잇/pvg+어/ecs+가/pvg+ㄴ/etm
것과는	것/nbn+과/jct+는/jxc
달리	다르/paa+이/xsa
백성들은	백성/ncn+들/xsn+은/jxc
달게	달/paa+게/ecs
죽음을	죽음/ncn+을/jco
맞이하면서	맞이하/pvg+면서/ecs
새로운	새롭/paa+ㄴ/etm
세상을	세상/ncn+을/jco
기다렸던	기다리/pvg+었/ep+던/etm
것이고	것/nbn+이/jp+고/ecs
그	그/mmd
자유로운	자유/ncps+롭/xsm+ㄴ/etm
열망이	열망/ncn+이/jcs
로마의	로마/nq+의/jcm
지하를	지하/ncn+를/jco
흘러	흐르/pvg+어/ecx
오늘날까지	오늘/ncn+날/ncn+까지/jca
이어졌던	잇/pvg+어/ecx+지/px+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그러나	그러나/maj
주전	주전/ncn
1	1/nno
세기가	세기/nbu+가/jcs
끝날	끝나/pvg+ㄹ/etm
무렵까지도	무렵/nbn+까지/jca+도/jxc
자유의	자유/ncn+의/jcm
다리는	다리/ncn+는/jxc
무너져	무너지/pvg+어/ecx
있었고	있/px+었/ep+고/ecs
아득한	아득/ncps+하/xsm+ㄴ/etm
시절부터	시절/ncn+부터/jca
계속되어온	계속/ncpa+되/xsv+어/ecx+오/px+ㄴ/etm
백성들과	백성/ncn+들/xsn+과/jcj
악의	악/ncn+의/jcm
공방전은	공방/ncn+전/xsn+은/jxc
너무나	너무나/mag
힘겨워서	힘/ncn+겹/paa+어서/ecs
팔레스타인과	팔레스타인/nq+과/jcj
전	전/mma
세계의	세계/ncn+의/jcm
모든	모든/mma
백성들은	백성/ncn+들/xsn+은/jxc
이제	이제/mag
거의	거의/mag
기진맥진하고	기진맥진/ncpa+하/xsv+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
지금이야말로	지금/ncn+이/jp+야말로/jxc
이	이/mmd
다리가	다리/ncn+가/jcs
복구되지	복구/ncpa+되/xsv+지/ecx
않으면	않/px+으면/ecs
무서운	무섭/paa+ㄴ/etm
결과가	결과/ncn+가/jcs
생길지도	생기/pvg+ㄹ지도/ecs
모르는	모르/pvg+는/etm
절대절명의	절대절명/ncn+의/jcm
순간이었다	순간/ncn+이/jp+었/ep+다/ef
.	./sf
참고	참고/ncn
유대의	유대/nq+의/jcm
독립운동사	독립/ncn+운동/ncn+사/xsn
아무리	아무리/mag
빼앗기고	빼앗/pvg+기/etn+고/jcr
피폐한	피폐/ncpa+하/xsv+ㄴ/etm
삶을	삶/ncn+을/jco
강요당한다	강요/ncpa+당하/pvg+ㄴ다/ef
하더라도	하/pvg+더라도/ecs
오직	오직/mag
삶	삶/ncn
그	그/mmd
자체의	자체/ncn+의/jcm
소중함	소중/ncps+하/xsm+ㅁ/etn
때문에	때문/nbn+에/jca
굴욕을	굴욕/ncn+을/jco
감수하던	감수/ncpa+하/xsv+던/etm
빼앗긴	빼앗기/pvg+ㄴ/etm
땅의	땅/ncn+의/jcm
백성들이	백성/ncn+들/xsn+이/jcs
그	그/mmd
이상은	이상/ncn+은/jxc
참을	참/ncn+을/jco
수	수/nbn
없었던	없/paa+었/ep+던/etm
것은	것/nbn+은/jxc
그들의	그/npp+들/xsn+의/jcm
하나	하나/nnc
남은	남/pvg+은/etm
자존심이요	자존/ncn+심/xsn+이/jp+요/ecs
영원한	영원/ncpa+하/xsv+ㄴ/etm
지주인	지주/ncn+이/jp+ㄴ/etm
야훼	야훼/nq
하나님에	하나님/nq+에/jca
대한	대하/pvg+ㄴ/etm
견딜	견디/pvg+ㄹ/etm
수	수/nbn
없는	없/paa+는/etm
모욕이었다	모욕/ncn+이/jp+었/ep+다/ef
.	./sf
그것은	그것/npd+은/jxc
이론의	이론/ncn+의/jcm
여지	여지/ncn
없이	없/paa+이/xsa
삶	삶/ncn
그	그/mmd
자체보다도	자체/ncn+보다/jca+도/jxc
우선하는	우선/ncpa+하/xsv+는/etm
가치였다	가치/ncn+이/jp+었/ep+다/ef
.	./sf
비록	비록/mag
나라	나라/ncn
없이도	없/paa+이/xsa+도/jxc
지도자	지도/ncn+자/xsn
노릇을	노릇/nbn+을/jco
하겠다고	하/pvg+겠/ep+다고/ecs
나서는	나서/pvg+는/etm
권세	권세/ncn
있는	있/paa+는/etm
무리들이	무리/ncn+들/xsn+이/jcs
나름대로의	나름/nbn+대로/jxc+의/jcm
절충적인	절충/ncn+적/xsn+이/jp+ㄴ/etm
완충지대를	완충/ncn+지대/ncn+를/jco
만들어놓고	만들/pvg+어/ecx+놓/px+고/ecs
세금과	세금/ncn+과/jcj
목숨	목숨/ncn
가운데	가운데/ncn
하나를	하나/nnc+를/jco
선택하게	선택/ncpa+하/xsv+게/ecs
하더라도	하/pvg+더라도/ecs
마지막	마지막/ncn
꿈인	꿈/ncn+이/jp+ㄴ/etm
야훼신앙과	야훼/nq+신앙/ncn+과/jcj
야훼정신을	야훼/nq+정신/ncn+을/jco
포기하도록	포기/ncpa+하/xsv+도록/ecs
강요하는	강요/ncpa+하/xsv+는/etm
일은	일/ncn+은/jxc
참을	참/pvg+을/etm
수	수/nbn
없었다	없/paa+었/ep+다/ef
.	./sf
이것은	이것/npd+은/jxc
다른	다르/paa+ㄴ/etm
어떠한	어떠하/pad+ㄴ/etm
피정복	피/xp+정복/ncn
민족도	민족/ncn+도/jxc
갖고	갖/pvg+고/ecx
있지	있/px+지/ecx
않았던	않/px+았/ep+던/etm
무서운	무섭/paa+ㄴ/etm
한	한/ncn
(	(/sl
恨	恨/ncn
)	)/sr
이었고	이/jp+었/ep+고/ecs
엄청난	엄청나/paa+ㄴ/etm
폭발력을	폭발/ncn+력/xsn+을/jco
지닌	지니/pvg+ㄴ/etm
시한폭탄이기도	시한/ncn+폭탄/ncn+이/jp+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
유대	유대/nq
땅	땅/ncn
모데인에서	모데인/nq+에서/jca
시작된	시작/ncpa+되/xsv+ㄴ/etm
마카비	마카비/nq
운동에	운동/ncn+에/jca
온	온/mma
유대의	유대/ncn+의/jcm
모든	모든/mma
백성들이	백성/ncn+들/xsn+이/jcs
일제히	일제히/mag
호응하여	호응/ncpa+하/xsv+여/ecs
마침내	마침내/mag
동방의	동방/ncn+의/jcm
패자	패자/ncn
시리아를	시리아/nq+를/jco
물리치고	물리치/pvg+고/ecs
독립을	독립/ncn+을/jco
쟁취한	쟁취/ncpa+하/xsv+ㄴ/etm
것은	것/nbn+은/jxc
바로	바로/mag
그러한	그러하/pad+ㄴ/etm
응집된	응집/ncpa+되/xsv+ㄴ/etm
백성들의	백성/ncn+들/xsn+의/jcm
한이	한/ncn+이/jcs
폭발의	폭발/ncn+의/jcm
계기를	계기/ncn+를/jco
정확히	정확/ncn+히/xsa
만난	만나/pvg+ㄴ/etm
경우였다	경우/ncn+이/jp+었/ep+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
끈질긴	끈질기/paa+ㄴ/etm
항쟁	항쟁/ncn
끝에	끝/ncn+에/jca
드디어	드디어/mag
주전	주전/ncn
142년에는	142/nno+년/nbu+에/jca+는/jxc
셀류커스의	셀류커스/nq+의/jcm
시리아에	시리아/nq+에/jca
세금을	세금/ncn+을/jco
더	더/mag
이상	이상/ncn
내지	내/pvg+지/ecx
않아도	않/px+아도/ecs
되게	되/pvg+게/ecx
되었다	되/pvg+었/ep+다/ef
.	./sf
이것은	이것/npd+은/jxc
587년	587/nno+년/nbu
예루살렘이	예루살렘/nq+이/jcs
멸망한	멸망/ncpa+하/xsv+ㄴ/etm
이래	이래/ncn
처음으로	처음/ncn+으로/jca
유대인에	유대/nq+인/xsn+에/jca
의해	의하/pvg+어/ecx
세워진	세우/pvg+어/ecx+지/px+ㄴ/etm
독립국가가	독립/ncn+국가/ncn+가/jcs
탄생했다는	탄생/ncpa+하/xsv+었/ep+다/ef+는/etm
뜻이었다	뜻/ncn+이/jp+었/ep+다/ef
.	./sf
그러나	그러나/maj
이	이/mmd
새로운	새롭/paa+ㄴ/etm
왕조	왕조/ncn
즉	즉/mag
하스몬	하스몬/nq
왕조는	왕조/ncn+는/jxc
점점	점점/mag
정복전쟁과	정복/ncn+전쟁/ncn+과/jcj
헬레니즘에	헬레니즘/nq+에/jca
기울어가면서	기울/pvg+어/ecx+가/px+면서/ecs
백성들의	백성/ncn+들/xsn+의/jcm
지지를	지지/ncn+를/jco
상실했고	상실/ncpa+하/xsv+었/ep+고/ecs
처음	처음/ncn
그들의	그/npp+들/xsn+의/jcm
항쟁에	항쟁/ncn+에/jca
적극	적극/ncn
참여했던	참여/ncpa+하/xsv+었/ep+던/etm
바리새인들의	바리새/nq+인/xsn+들/xsn+의/jcm
히르키누스	히르키누스/nq
1세	1/nno+세/nbu
(	(/sl
134	134/nno
~	~/sd
105	105/nno
)	)/sr
의	의/jcm
사마리아	사마리아/nq
파괴에	파괴/ncn+에/jca
자극을	자극/ncn+을/jco
받아	받/pvg+아/ecs
지지를	지지/ncn+를/jco
철회하기도	철회/ncpa+하/xsv+기/etn+도/jxc
했다	하/pvg+었/ep+다/ef
.	./sf
그러다가	그러다가/maj
로마와	로마/nq+와/jcj
이집트	이집트/nq
그리고	그리고/maj
잔존한	잔존/ncpa+하/xsv+ㄴ/etm
시리아의	시리아/nq+의/jcm
패권다툼	패권/ncn+다툼/ncn
속에서	속/ncn+에서/jca
세력을	세력/ncn+을/jco
확대시킨	확대/ncpa+시키/xsv+ㄴ/etm
찬탈자	찬탈/ncn+자/xsn
헤롯	헤롯/nq
안티파터가	안티파터/nq+가/jcs
마침내	마침내/mag
왕위를	왕위/ncn+를/jco
빼앗고	빼앗/pvg+고/ecs
그의	그/npp+의/jcm
아들	아들/ncn
헤롯	헤롯/nq
대왕이	대왕/ncn+이/jcs
주전	주전/ncn
47년	47/nno+년/nbu
'	'/sl
유대인의	유대/nq+인/xsn+의/jcm
왕	왕/ncn
'	'/sr
으로	으로/jca
로마	로마/nq
원로원의	원로원/ncn+의/jcm
승인을	승인/ncn+을/jco
받을	받/pvg+을/etm
무렵에는	무렵/nbn+에/jca+는/jxc
이미	이미/mag
또다른	또다르/paa+ㄴ/etm
항쟁들이	항쟁/ncn+들/xsn+이/jcs
도처에서	도처/ncn+에서/jca
연이어	연이/pvg+어/ecs
터지고	터지/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
그러나	그러나/maj
헤롯은	헤롯/nq+은/jxc
그의	그/npp+의/jcm
통치기간	통치/ncn+기간/ncn
동안	동안/ncn
잠시도	잠시/ncn+도/jxc
쉬지	쉬/pvg+지/ecx
않고	않/px+고/ecs
이	이/mmd
반란과	반란/ncn+과/jcj
항쟁들을	항쟁/ncn+들/xsn+을/jco
잔인하게	잔인/ncps+하/xsm+게/ecx
진압했고	진압/ncpa+하/xsv+었/ep+고/ecs
결국	결국/mag
그의	그/npp+의/jcm
통치기간	통치/ncn+기간/ncn
후반에는	후반/ncn+에/jca+는/jxc
거의	거의/mag
모든	모든/mma
백성들이	백성/ncn+들/xsn+이/jcs
숨을	숨/pvg+은/etm
제대로	제대로/mag
쉬지	쉬/pvg+지/ecx
못하면서	못하/px+면서/ecs
굴복하다시피	굴복/ncpa+하/xsv+다시피/ecs
진정당하고	진정/ncpa+당하/pvg+고/ecx
있을	있/px+을/etm
수밖에	수/nbn+밖에/jxc
없었다	없/paa+었/ep+다/ef
.	./sf
그렇지만	그렇지만/maj
주전	주전/ncn
4년	4년/nno
그가	그/npp+가/jcs
죽자마자	죽/pvg+자마자/ecs
팔레스타인	팔레스타인/nq
전역에서	전역/ncn+에서/jca
대규모의	대/xp+규모/ncn+의/jcm
항쟁이	항쟁/ncn+이/jcs
동시에	동시/ncn+에/jca
일어났고	일어나/pvg+았/ep+고/ecs
이	이/mmd
항쟁들은	항쟁/ncn+들/xsn+은/jxc
이제는	이제/ncn+는/jxc
새로운	새롭/paa+ㄴ/etm
지배자	지배/ncn+자/xsn
로마가	로마/nq+가/jcs
그들의	그/npp+들/xsn+의/jcm
군대를	군대/ncn+를/jco
직접	직접/mag
보내어	보내/pvg+어/ecs
해결하지	해결/ncpa+하/xsv+지/ecx
않으면	않/px+으면/ecs
안되었다	안되/paa+었/ep+다/ef
.	./sf
그리고	그리고/maj
주후	주후/ncn
6년의	6/nno+년/nbu+의/jcm
격렬한	격렬/ncps+하/xsm+ㄴ/etm
조세저항이	조세/ncn+저항/ncn+이/jcs
있은	있/paa+은/etm
후에는	후/ncn+에/jca+는/jxc
비교적	비교/ncn+적/xsn
소규모의	소/xp+규모/ncn+의/jcm
저항들만	저항/ncn+들/xsn+만/jxc
산발적으로	산발/ncn+적/xsn+으로/jca
일어나고	일어나/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
때로는	때로/mag+는/jxc
새로운	새롭/paa+ㄴ/etm
각성을	각성/ncn+을/jco
부르짖는	부르짖/pvg+는/etm
종교운동으로	종교/ncn+운동/ncn+으로/jca
때로는	때로/mag+는/jxc
강도떼라는	강도/ncn+떼/ncn+라/ef+는/etm
명칭으로	명칭/ncn+으로/jca
불리면서	불리/pvg+면서/ecs
간헐적으로	간헐/ncn+적/xsn+으로/jca
점화되던	점화/ncpa+되/xsv+던/etm
이러한	이러하/pad+ㄴ/etm
움직임들은	움직임/ncn+들/xsn+은/jxc
주후	주후/ncn
48년경의	48/nno+년/nbu+경/xsn+의/jcm
대기근을	대/xp+기근/ncn+을/jco
당하면서	당하/pvg+면서/ecs
급격하게	급격/ncps+하/xsm+게/ecs
증가하기	증가/ncpa+하/xsv+기/etn
