<tdmsfile>
<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0011.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0011.txt </filename>
<title>선과 기독교 신비주의  </title>
<author>윌리암 존스톤 저 ; 이원석 역  </author>
<date>1993  </date>
<publisher>대원정사  </publisher>
<kdc>231.93  </kdc>
<ddc>261.24  </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
법	법/ncn
(	(/sl
法	法/ncn
)	)/sr
이	이/jcs
전수되는	전수/ncpa+되/xsv+는/etm
살아있는	살/pvg+아/ecx+있/px+는/etm
전승을	전승/ncn+을/jco
중요시	중요/ncn+시/xsn
한다	하/pvg+ㄴ다/ef
.	./sf
그러므로	그러므로/maj
모든것의	모든/mma+것/nbn+의/jcm
본원으로부터	본원/ncn+으로/jca+부터/jxc
이어져	잇/pvg+어/ecx+지/px+어/ecx
내려온	내리/pvg+어/ecx+오/px+ㄴ/etm
숫한	숫/ncpa+하/xsv+ㄴ/etm
스승과	스승/ncn+과/jcj
제자의	제자/ncn+의/jcm
전승속에	전승/ncn+속/ncn+에/jca
서	서/pvg+어/ecx
있기	있/px+기/etn
때문에	때문/nbn+에/jca
제자의	제자/ncn+의/jcm
깨달음을	깨달음/ncn+을/jco
인가할	인가/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
조건을	조건/ncn+을/jco
갖추게	갖추/pvg+게/ecx
된다	되/pvg+ㄴ다/ef
.	./sf
그리고	그리고/maj
그	그/mmd
판단은	판단/ncn+은/jxc
직관적으로	직관/ncn+적/xsn+으로/jca
이루어진다	이루/pvg+어/ecx+지/px+ㄴ다/ef
.	./sf
그는	그/npp+는/jxc
아마	아마/mag
제자로부터	제자/ncn+로부터/jca
어떤	어떤/mmd
말을	말/ncn+을/jco
듣지않아도	듣/pvg+지/ecx+않/px+아도/ecs
직관적으로	직관/ncn+적/xsn+으로/jca
인가	인가/ncn
(	(/sl
認可	認可/ncn
)	)/sr
를	를/jco
내릴수	내리/pvg+ㄹ/etm+수/nbn
있다	있/paa+다/ef
.	./sf
무시무시한	무시무시하/paa+ㄴ/etm
긴장이	긴장/ncn+이/jcs
있고	있/paa+고/ecx
난	나/px+ㄴ/etm
뒤의	뒤/ncn+의/jcm
기쁨과	기쁨/ncn+과/jcj
이완은	이완/nq+은/jxc
직관이	직관/ncn+이/jcs
번뜩이는	번뜩/ncn+이/jp+는/etm
정신적	정신/ncn+적/xsn
만남의	만남/ncn+의/jcm
법거래	법거래/ncn
(	(/sl
法去來	法去來/ncn
)	)/sr
를	를/jco
말해	말/ncpa+하/xsv+어/ecx
줄	줄/nbn
것이다	것/nbn+이/jp+다/ef
.	./sf
그는	그/npp+는/jxc
깨달음의	깨달음/ncn+의/jcm
문턱에	문턱/ncn+에/jca
서서	서/pvg+서/ecs
발을	발/ncn+을/jco
내딛지	내딛/pvg+지/ecx
못하고	못하/px+고/ecc
주춤거리고	주춤거리/pvg+고/ecx
있는	있/px+는/etm
제자에게	제자/ncn+에게/jca
할	하/pvg+ㄹ/etm
)	)/sr
을	을/jco
하거나	하/pvg+거나/ecc
방망이로	방망이/ncn+로/jca
내려칠지	내려치/pvg+ㄹ지/ecs
모른다	모르/pvg+ㄴ다/ef
.	./sf
이	이/mmd
모든	모든/mma
것은	것/nbn+은/jxc
참으로	참/ncn+으로/jca
슬프게도	슬프/paa+게/ecx+도/jxc
비과학적으로	비/xp+과학/ncn+적/xsn+으로/jca
보일수	보이/pvg+ㄹ/etm+수/nbn
있다	있/paa+다/ef
.	./sf
그러나	그러나/maj
스승과	스승/ncn+과/jcj
제자	제자/ncn
사이에	사이/ncn+에/jca
놓인	놓이/pvg+ㄴ/etm
관계를	관계/ncn+를/jco
생각해	생각/ncpa+하/xsv+어/ecx
볼	보/px+ㄹ/etm
때	때/ncn
그러한	그러하/paa+ㄴ/etm
상황은	상황/ncn+은/jxc
보다	보다/mag
잘	잘/mag
이해될	이해/ncpa+되/xsv+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
처음에	처음/ncn+에/jca
제자는	제자/ncn+는/jxc
뭔가	무어/npd+ㄴ가/ef
가르침을	가르치/pvg+ㅁ/etn+을/jco
받고자	받/pvg+고자/ecs
스승에서	스승/ncn+에서/jca
찾아간다	찾/pvg+아/ecx+가/px+ㄴ다/ef
.	./sf
예전에는	예전/ncn+에는/jca
그러할	그러하/paa+ㄹ/etm
때	때/ncn
,	,/sp
종종	종종/mag
스승으로부터	스승/ncn+으로/jca+부터/jxc
거절을	거절/ncn+을/jco
받거나	받/pvg+거나/ecc
심지어는	심지어/ncn+는/jxc
호되게	호되/paa+게/ecx
얻어맞기도	얻어맞/pvg+기/etn+도/jxc
하였다	하/pvg+었/ep+다/ef
.	./sf
그처럼	그/npp+처럼/npd
어려운	어렵/paa+ㄴ/etm
과정을	과정/ncn+을/jco
거쳐서	거치/pvg+어서/ecs
허가를	허가/ncn+를/jco
받은	받/pvg+ㄴ/etm
제자는	제자/ncn+는/jxc
스승을	스승/ncn+을/jco
모시며	모시/pvg+며/ecc
함께	함께/mag
생활한다	생활/ncpa+하/xsv+ㄴ다/ef
.	./sf
그리고	그리고/mag
스승은	스승/ncn+은/jxc
내면의	내면/ncn+의/jcm
성찰과	성찰/ncn+과/jcj
계시	계시/ncn
속에서	속/ncn+에서/jca
제자를	제자/ncn+를/jco
세밀하게	세밀/ncps+하/xsm+게/ecx
관찰하고	관찰/ncpa+하/xsv+고/ecc
면밀하게	면밀/ncps+하/xsm+게/ecx
인도해	인도/ncpa+하/xsv+어/ecx
간다	가/px+ㄴ다/ef
.	./sf
그러다가	그러하/pad+다가/ecs
결정적인	결정/ncn+적/xsn+이/jp+ㄴ/etm
순간에	순간/ncn+에/jca
꾸짖거나	꾸짖/pvg+거나/ecc
몽둥이로	몽둥이/ncn+로/jca
내려	내리/pvg+어/ecs
칠	치/pvg+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그렇게	그렇/pad+게/ecx
해서	하/pvg+어서/ecs
제자는	제자/ncn+는/jxc
스승의	스승/ncn+의/jcm
의식세계에	의식/ncn+세계/ncn+에/jca
어느	어느/mmd
정도	정도/ncn
참여해가면서	참여/ncpa+하/xsv+어/ecx+가/px+면서/ecs
그	그/mmd
둘	둘/nnc
사이에	사이/ncn+에/jca
친밀함이	친밀/ncpa+하/xsv+ㅁ/etn+이/jcs
형성되는	형성/ncpa+되/xsv+는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
함께	함께/mag
일하고	일/ncpa+하/xsv+고/ecc
함께	함께/mag
식사하며	식사/ncpa+하/xsv+며/ecc
함께	함께/mag
좌석한다	좌석/ncn+하/xsv+ㄴ다/ef
.	./sf
스승은	스승/ncn+은/jxc
세밀하고도	세밀/ncps+하/xsm+고도/ecc
면밀하게	면밀/ncps+하/xsm+게/ecx
제자의	제자/ncn+의/jcm
내적인	내적/ncn+이/jp+ㄴ/etm
움직임을	움직임/ncn+을/jco
관찰한다	관찰/ncpa+하/xsv+ㄴ다/ef
.	./sf
이러한	이러하/paa+ㄴ/etm
모든	모든/mma
과정을	과정/ncn+을/jco
거친	거치/pvg+ㄴ/etm
스승이	스승/ncn+이/jcs
그	그/mmd
제자가	제자/ncn+가/jcs
올바른	올바르/paa+ㄴ/etm
깨달음을	깨달음/ncn+을/jco
얻었는지	얻/pvg+었/ep+는지/ecs
아닌지	아니/paa+ㄴ지/ecs
그	그/mmd
여부를	여부/ncn+를/jco
직관하여	직관/ncn+하/xsv+어/ecs
판단할	판단/ncpa+하/xsv+ㄹ/etm
수	수/nbn
없다면	없/paa+다면/ecs
,	,/sp
오히려	오히려/maj
이상한	이상/ncps+하/xsm+ㄴ/etm
일이다	일/ncn+이/jp+다/ef
.	./sf
스승은	스승/ncn+은/jxc
그만큼	그/npp+만큼/nbn
제자를	제자/ncn+를/jco
철저하게	철저/ncps+하/xsm+게/ecx
파악하고	파악/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그러나	그러나/maj
여전히	여전히/mag
한	한/nnc
가지	가지/nbu
어려운	어렵/paa+ㄴ/etm
점은	점/ncn+은/jxc
남게	남/paa+게/ecx
된다	되/pvg+ㄴ다/ef
.	./sf
이것은	이것/npd+은/jxc
선승	선승/ncn
(	(/sl
禪僧	禪僧/ncn
)	)/sl
들	들/xsn+ㄹ/etm
스스로가	스스로/npp+가/jcs
고백하고	고백/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
어려움으로	어려움/ncn+으로/jca
,	,/sp
정말	정말/ncn
선을	선/ncn+을/jco
지도하고	지도/ncpa+하/xsv+고/ecx
있는	있/px+는/etm
모든	모든/mma
스승들이	스승/ncn+들/xsn+이/jcs
충분한	충분/ncps+하/xsm+ㄴ/etm
자격을	자격/ncn+을/jco
갖추고	갖추/pvg+고/ecx
있는가	있/px+는가/ef
하는	하/pvg+는/etm
문제이다	문제/ncn+이/jp+다/ef
.	./sf
만약	만약/ncn
모든	모든/mma
성공	성공/ncn
여하가	여하/ncn+가/jcs
지도자의	지도/ncn+자/xsn+의/jcm
뛰어난	뛰어나/pvg+ㄴ/etm
통찰력에	통찰/ncn+력/xsn+에/jca
달려	달리/pvg+어/ecx
있다면	있/px+다면/ecs
그	그/mmd
지도자가	지도/ncn+자/xsn+가/jcs
현혹되어	현혹/ncpa+되/xsv+어/ecx
있거나	있/px+거나/ecc
다른	다르/paa+ㄴ/etm
사람을	사람/ncn+을/jco
현혹시키려	현혹/ncpa+시키/xsv+려/ecx
할	하/px+ㄹ/etm
때는	때/ncn+는/jxc
어떤	어떤/mmd
일이	일/ncn+이/jcs
발생하겠는가	발생/ncpa+하/xsv+겠/ep+는가/ef
?	?/sf
이러한	이러하/paa+ㄴ/etm
제도에는	제도/ncn+에는/jca
많은	많/paa+ㄴ/etm
어떤	어떤/mmd
헛점	헛점/ncn
또는	또는/maj
속임수가	속임수/ncn+가/jcs
있을	있/paa+ㄹ/etm
수도	수/nbn+도/jxc
있지	있/paa+지/ecx
않겠는가	않/px+겠/ep+는가/ef
.	./sf
덜	덜/mag
깨친	깨치/pvg+ㄴ/etm
스승이	스승/ncn+이/jcs
실제	실제/ncn
아직	아직/mag
깨달음에	깨달음/ncn+에/jca
이르지	이르/pvg+지/ecx
못한	못하/px+ㄴ/etm
제자더러	제자/ncn+더러/jca
깨달았다고	깨닫/pvg+았/ep+다고/ecs
한다면	하/pvg+ㄴ다면/ecs
어떤	어떤/mmd
일이	일/ncn+이/jcs
발생하겠는가	발생/ncpa+하/xsv+겠/ep+는가/ef
?	?/sf
이것이	이것/npd+이/jcs
여러	여러/mma
선	선/ncn
수행	수행/ncn
관계자들이	관계/ncn+자/xsn+들/xsn+이/jcs
부딪치는	부딪치/pvg+는/etm
공통적인	공통/ncn+적/xsn+이/jp+ㄴ/etm
문제이다	문제/ncn+이/jp+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
결코	결코/mag
참다운	참답/paa+ㄴ/etm
스승이	스승/ncn+이/jcc
아닌	아니/paa+ㄴ/etm
스승들이	스승/ncn+들/xsn+이/jcs
있다는	있/paa+다는/etm
사실을	사실/ncn+을/jco
인정한다	인정/ncpa+하/xsv+ㄴ다/ef
.	./sf
그리고	그리고/maj
그들은	그/npp+들/xsn+은/jxc
선이	선/ncn+이/jcs
현대에	현대/ncn+에/jca
와서	오/pvg+아서/ecs
맞게	맞/pvg+게/ecx
된	되/pvg+ㄴ/etm
위기는	위기/ncn+는/jxc
바로	바로/mag
여기에	여기/npd+에/jca
있다고	있/paa+다고/ecs
고백한다	고백/ncpa+하/xsv+ㄴ다/ef
.	./sf
잘못된	잘못/ncpa+되/xsv+ㄴ/etm
판단들이	판단/ncn+들/xsn+이/jcs
자격없는	자격/ncn+없/paa+는/etm
일련의	일련/ncn+의/jcm
스승들을	스승/ncn+들/xsn+을/jco
낳고	낳/pvg+고/ecc
마침내	마침내/mag
선의	선/ncn+의/jcm
붕괴로	붕괴/ncn+로/jca
이끌	이끌/pvg+ㄹ/etm
수	수/nbn
있다는	있/paa+다는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그러나	그러나/maj
이와	이/npd+와/jca
같은	같/paa+ㄴ/etm
선에	선/ncn+에/jca
대한	대하/pvg+ㄴ/etm
우려는	우려/ncn+는/jxc
다른	다르/paa+ㄴ/etm
어떤	어떤/mmd
신비주의	신비/ncn+주의/ncn
종교에서도	종교/ncn+에서도/jca
마찬가지로	마찬가지/ncn+로/jca
부딪치는	부딪치/pvg+는/etm
문제일	문제/ncn+이/jp+ㄹ/etm
수	수/nbn
있다	있/paa+다/ef
.	./sf
직관적	직관/ncn+적/xsn
경험들이	경험/ncn+들/xsn+이/jcs
타당성을	타당/ncn+성/xsn+을/jco
판단할	판단/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
오류없는	오류/ncn+없/paa+는/etm
규범을	규범/ncn+을/jco
발견한다는	발견/ncpa+하/xsv+ㄴ다는/etm
것은	것/nbn+은/jxc
지극히	지극히/mag
어렵다	어렵/paa+다/ef
.	./sf
예를	예/ncn+를/jco
들면	들/pvg+면/ecs
기독교의	기독교/nq+의/jcm
이른바	이른바/mag
'	'/sl
성령의	성령/ncn+의/jcm
강림규칙	강림규칙/ncn
'(	'/sr+(/sl
Rule	Rule/f
for	for/f
the	the/f
Discernment	Discernment/f
Spirits	Spirits/f
)	)/sr
은	은/jxc
수	수/mma
세기를	세기/nbu+를/jco
거쳐	거치/pvg+어/ecs
전수되어	전수/ncpa+되/xsv+어/ecx
왔지만	오/px+았/ep+지만/ecs
,	,/sp
그것이	그것/npd+이/jcs
오류없는	오류/ncn+없/paa+는/etm
진실성에	진실/ncn+성/xsn+에/jca
기초해	기초/ncpa+하/xsv+어/ecx
있다고는	있/px+다고는/ecs
아무도	아무/npd+도/jxc
말할	말/ncpa+하/xsv+ㄹ/etm
수가	수/nbn+가/jcs
없다	없/paa+다/ef
.	./sf
사실	사실/mag
기독교의	기독교/nq+의/jcm
역사는	역사/ncn+는/jxc
수많은	수많/paa+ㄴ/etm
속임수의	속임수/ncn+의/jcm
신비주의로	신비/ncn+주의/ncn+로/jca
가득차	가득/mag+차/pvg+아/ecx
있다	있/paa+다/ef
.	./sf
단지	단지/mag
신경증에	신경/ncn+증/xsn+에/jca
걸린	걸리/pvg+ㄴ/etm
사람이나	사람/ncn+이나/jcj
사기꾼	사기꾼/ncn
뿐만이	뿐/nbn+만이/jxc
아니라	아니/paa+라/ecs
선량한	선량/ncps+하/xsm+ㄴ/etm
사람들	사람/ncn+들/xsn
역시	역시/mag
단지	단지/mag
속을	속/pvg+ㄹ/etm
뿐인	뿐/nbn+이/jp+ㄴ/etm
집단적	집단/ncn+적/xsn
증상이	증상/ncn+이/jcs
있다고	있/paa+다고/ecs
까지	까지/jxc
말할	말/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있을	있/paa+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
그러나	그러나/maj
기독교와	기독교/nq+와/jcj
선	선/ncn
사이에는	사이/ncn+에는/jca
다음과	다음/ncn+과/jca
같은	같/paa+ㄴ/etm
한가지	한/nnc+가지/nbu
중요한	중요/ncpa+하/xsv+ㄴ/etm
차이점이	차이/ncn+점/xsn+이/jcs
있다	있/paa+다/ef
.	./sf
즉	즉/mag
정통	정통/ncn
기독교는	기독교/nq+는/jxc
신비경험에	신비/ncn+경험/ncn+에/jca
그다지	그다지/mag
중점을	중점/ncn+을/jco
두지	두/pvg+지/ecx
않았고	않/px+았/ep+고/ecc
,	,/sp
그	그/mmd
교리를	교리/ncn+를/jco
그러한	그러하/paa+ㄴ/etm
기초위에	기초/ncn+위/ncn+에/jca
세우지	세우/pvg+지/ecx
않았다	않/px+았/ep+다/ef
.	./sf
그러므로	그러므로/maj
만약	만약/ncn
누가	누가/npp
십자가의	십자가/ncn+의/jcm
성자	성자/ncn
요한	요한/nq
(	(/sl
Jhon	Jhon/f
of	of/f
Cross	Cross/f
)	)/sr
에게	에게/jca
자신이	자신/ncn+이/jcs
깨침을	깨치/pvg+ㅁ/etn+을/jco
체험했다고	체험/ncpa+하/xsv+었/ep+다고/ecs
말한다면	말/ncpa+하/xsv+ㄴ다면/ecs
,	,/sp
요한은	요한/nq+은/jxc
그에게	그/npp+에게/jca
다음과	다음/ncn+과/jca
같이	같/paa+이/xsa
말할	말/ncpa+하/xsv+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
"	"/sl
너무	너무/mag
그런	그런/mmd
일에	일/ncn+에/jca
신경쓰지	신경/ncn+쓰/pvg+지/ecx
말고	말/px+고/ecc
겸손해라	겸손/ncps+하/xsm+어라/ef
.	./sf
그리고	그리고/maj
자선에	자선/ncn+에/jca
힘쓰라	힘쓰/pvg+라/ef
."	./sf+"/sr
또	또/maj
그는	그/npp+는/jxc
당신이	당신/npp+이/jcs
경험한	경험/ncpa+하/xsv+ㄴ/etm
깨침이나	깨치/pvg+ㅁ/etn+이나/jxc
그에	그/npp+에/jca
상당하는	상당/ncps+하/xsm+는/etm
어떤	어떤/mmd
것	것/nbn
때문이	때문/nbn+이/jcs
아니라	아니/paa+라/ecs
,	,/sp
그리스도의	그리스도/nq+의/jcm
가르치심이	가르치/pvg+시/ep+ㅁ/etn+이/jcs
그러하므로	그러하/paa+므로/ecs
성	성/ncn
(	(/sl
聖	聖/ncn
)	)/sr
삼위일체를	삼위일체/ncn+를/jco
믿어야	믿/pvg+어야/ecx
한다고	하/px+ㄴ다고/ecs
말할	말/ncpa+하/xsv+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
이	이/mmd
밖에도	밖/ncn+에도/jca
기독교	기독교/nq
교회는	교회/ncn+는/jxc
깨달음의	깨달음/ncn+의/jcm
정도에	정도/ncn+에/jca
따라	따르/pvg+아/ecs
사제가	사제/ncn+가/jcc
되고	되/pvg+고/ecc
승정이	승정/ncn+이/jcc
되는	되/pvg+는/etm
판가름을	판가름/ncn+을/jco
하지	하/pvg+지/ecx
않는다	않/px+는다/ef
.	./sf
그러므로	그러므로/maj
어떠한	어떠하/pad+ㄴ/etm
대단한	대단하/paa+ㄴ/etm
신비주의적	신비/ncn+주의/ncn+적/xsn
속임수나	속임수/ncn+나/jcj
환상적	환상/ncn+적/xsn
내용도	내용/ncn+도/jxc
기독교	기독교/nq
교회를	교회/ncn+를/jco
부당하게	부당/ncps+하/xsm+게/xsa
전복시킬	전복/ncpa+시키/xsv+ㄹ/etm
수가	수/nbn+가/jcs
없다	없/paa+다/ef
.	./sf
반면	반면/ncn
선에서는	선/ncn+에서는/jca
모든	모든/mma
믿음과	믿음/ncn+과/jcj
실천의	실천/ncn+의/jcm
중점이	중점/ncn+이/jcs
깨달음에	깨달음/ncn+에/jca
주어지고	주/pvg+어/ecx+지/px+고/ecx
있다	있/px+다/ef
.	./sf
만약	만약/ncn
당신이	당신/npp+이/jcs
그러한	그러하/pad+ㄴ/etm
깨달음을	깨달음/ncn+을/jco
인가받는다면	인가/pvg+아/ecx+받/px+는다면/ecs
당신은	당신/npp+은/jxc
자격있는	자격/ncn+있/paa+는/etm
스승으로	스승/ncn+으로/jca
인정받게	인정/ncn+받/pvg+게/ecx
되는	되/pvg+는/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
이러한	이러하/paa+ㄴ/etm
연유로	연유/ncn+로/jca
선에서는	선/ncn+에서는/jca
어떠한	어떠하/pad+ㄴ/etm
환상적	환상/ncn+적/xsn
내용의	내용/ncn+의/jcm
속임수도	속임수/ncn+도/jxc
제거되고	제거/ncpa+되/xsv+고/ecc
타파되어야	타파/ncpa+되/xsv+어야/ecx
한다는	하/px+ㄴ다는/etm
당위성이	당위/ncn+성/xsn+이/jcs
요청된다	요청/ncpa+되/xsv+ㄴ다/ef
.	./sf
7	7/nno
.	./sf
마음에서	마음/ncn+에서/jca
마음으로	마음/ncn+으로/jca
이어지는	잇/pvg+어/ecx+지/px+는/etm
선의	선/ncn+의/jcm
참	참/xp
생명	생명/ncn
지금까지	지금/ncn+까지/jxc
논의된	논의/ncpa+되/xsv+ㄴ/etm
사항에	사항/ncn+에/jca
대해	대하/pvg+어/ecs
보다	보다/mag
더	더/mag
통찰력	통찰/ncn+력/xsn
있는	있/paa+는/etm
관찰을	관찰/ncn+을/jco
하기	하/pvg+기/etn
위해	위하/pvg+어/ecs
선이	선/ncn+이/jcs
발생하게	발생/ncpa+하/xsv+게/ecx
된	되/pvg+ㄴ/etm
배경을	배경/ncn+을/jco
대충이라도	대충/ncn+이라도/jxc
살펴볼	살피/pvg+어/ecx+보/px+ㄹ/etm
필요가	필요/ncn+가/jcs
있다	있/paa+다/ef
.	./sf
그런데	그런데/maj
'	'/sl
선의	선/ncn+의/jcm
형성	형성/ncn
배경	배경/ncn
'	'/sr
에	에/jca
관해	관하/pvg+어/ecs
말하는	말/ncpa+하/xsv+는/etm
것	것/nbn
조차도	조차도/jxc
어떤	어떤/mmd
위험성들을	위험/ncn+성/xsn+들/xsn+을/jco
갖고	갖/pvg+고/ecx
있다	있/px+다/ef
.	./sf
즉	즉/mag
그것은	그것/npd+은/jxc
선이	선/ncn+이/jcs
어떠한	어떠하/pad+ㄴ/etm
배경	배경/ncn
,	,/sf
역사	역사/ncn
,	,/sf
형이상학도	형이상학/ncn+도/jxc
갖고	갖/pvg+고/ecx
있지	있/px+지/ecx
않다는	않/px+다는/etm
여지껏	여지껏/mag
되풀이	되풀이/ncn
되어온	되/pvg+어/ecx+오/px+ㄴ/etm
전제에	전제/ncn+에/jca
직면하기	직면/ncpa+하/xsv+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
그러나	그러나/maj
이러한	이러하/pad+ㄴ/etm
장애물들에	장애/ncn+물/xsn+들/xsn+에/jca
의해	의하/pvg+어/ecx
한계지워져	한계/ncn+지/px+우/xsv+어/ecx+지/px+어/ecx
있는	있/px+는/etm
것은	것/nbn+은/jxc
선의	선/ncn+의/jcm
종파이지	종파/ncn+이/jp+지/ecx
선	서/pvg+ㄴ/etm
자체는	자체/ncn+는/jxc
아니다	아니/paa+다/ef
.	./sf
선	선/ncn
그	그/mmd
자체는	자체/ncn+는/jxc
어디에도	어디/npd+에도/jca
머무르지	머무르/pvg+지/ecx
않고	않/px+고/ecc
어떠한	어떠하/pad+ㄴ/etm
사상과	사상/ncn+과/jcj
체계에도	체계/ncn+에도/jca
국한되어	국한/ncpa+되/xsv+어/ecx
있지	있/px+지/ecx
않는	않/px+는/etm
완전한	완전/ncps+하/xsm+ㄴ/etm
초역사성을	초/xp+역사/ncn+성/xsn+을/jco
지니고	지니/pvg+고/ecx
있다	있/px+다/ef
.	./sf
가부좌를	가부좌/ncn+를/jco
틀고	틀/pvg+고/ecc
방석위에	방석/ncn+위/ncn+에/jca
앉게	앉/pvg+게/ecx
되면	되/pvg+면/ecs
말은	말/ncn+은/jxc
물론	물론/mag
생각의	생각/ncn+의/jcm
알음알이도	알음알이/ncn+도/jxc
정지시켜야	정지/ncpa+시키/xsv+어야/ecs
한다	하/px+ㄴ다/ef
.	./sf
만약	만약/ncn
주위를	주위/ncn+를/jco
두리번	두리번/mag
거리며	거리/pvg+며/ecc
뭔가	무어/npd+ㄴ/etm+가/jcs
물어보려	묻/pvg+어/ecx+보/px+려/ecx
한다면	하/px+ㄴ다면/ecs
,	,/sp
즉석에서	즉석/ncn+에서/jca
주장자로	주장자/ncn+로/jca
한	한/nnc
방을	방/nbu+을/jco
얻어맞는다	얻어맞/pvg+는다/ef
.	./sf
추론적	추론/ncn+적/xsn
지성이	지성/ncn+이/jcs
갖는	갖/pvg+는/etm
형이상학적	형이상학/ncn+적/xsn
,	,/sp
역사적	역사/ncn+적/xsn
고찰태도는	고찰/ncn+태도/ncn+는/jxc
선	서/pvg+ㄴ/etm
수행에	수행/ncn+에/jca
전혀	전혀/mag
도움이	도움/ncn+이/jcc
되지	되/pvg+지/ecx
않는다	않/px+는다/ef
.	./sf
그것은	그것/npd+은/jxc
어떤	어떤/mmd
종류의	종류/ncn+의/jcm
전제나	전제/ncn+나/jcj
가정도	가정/ncn+도/jxc
배제된	배제/ncpa+되/xsv+ㄴ/etm
공	공/ncn
(	(/sl
空	空/ncn
)	)/sl
에서	에서/jca
있는	있/paa+는/etm
행위에	행위/ncn+에/jca
커다란	커다랗/paa+ㄴ/etm
장애가	장애/ncn+가/jcc
된다	되/pvg+ㄴ다/ef
.	./sf
이에	이/npd+에/jca
대해	대하/pvg+어/ecs
스즈끼	스즈끼/nq
박사는	박사/ncn+는/jxc
많은	많/paa+ㄴ/etm
지면을	지면/ncn+을/jco
할애하여	할애/ncpa+하/xsv+어/ecs
웅변적으로	웅변/ncn+적/xsn+으로/jca
이렇게	이렇/pad+게/xsa
말한다	말/ncpa+하/xsv+ㄴ다/ef
.	./sf
"	"/sl
선은	선/ncn+은/jxc
그	그/mmd
자체의	자체/ncn+의/jcm
정신	정신/ncn
속에서	속/ncn+에서/jca
잉태되고	잉태/ncpa+되/xsv+고/ecc
자라나왔을	자라나/pvg+오/xsv+았/ep+ㄹ/etm
뿐이지	뿐/nbn+이/jp+지/ef
,	,/sp
지나간	지나/pvg+아/ecx+가/px+ㄴ/etm
역사의	역사/ncn+의/jcm
부산물에	부산/ncn+물/xsn+에/jca
빗대거나	빗대/pvg+거나/ecc
기대여서	기대/ncn+이/jp+어서/ecs
나타난	나타나/pvg+ㄴ/etm
것이	것/nbn+이/jcc
아니다	아니/paa+다/ef
."	./sf+"/sr
도원	도원/nq
선사	선사/ncn
역시	역시/mag
선이	선/ncn+이/jcs
종파적	종파/ncn+적/xsn
성향으로	성향/ncn+으로/jca
받아들여지는	받/pvg+아/ecx+들이/px+어/ecx+지/px+는/etm
것을	것/nbn+을/jco
거부하였으며	거부/ncpa+하/xsv+었/ep+으며/ecs
,	,/sp
또한	또한/maj
불교의	불교/ncn+의/jcm
한	한/nnc
종파로	종파/nbu+로/jca
불리는	불리/pvg+는/etm
것에	것/nbn+에/jca
대해	대하/pvg+어/ecs
반대하였다	반대/ncpa+하/xsv+었/ep+다/ef
.	./sf
왜냐하면	왜냐하면/maj
선	선/ncn
자체는	자체/ncn+는/jxc
일체의	일체/ncn+의/jcm
모든	모든/mma
당파성으로부터	당파/ncn+성/xsn+으로부터/jca
초월해	초월/ncpa+하/xsv+어/ecx
있기	있/px+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
그는	그/npp+는/jxc
선종	선종/ncn
(	(/sl
禪宗	禪宗/ncn
)	)/sr
이라는	이라는/jcr
명칭을	명칭/ncn+을/jco
악마의	악마/ncn+의/jcm
발명품이라고	발명/ncn+품/xsn+이/jp+라고/ecs
선언했다	선언/ncpa+하/xsv+었/ep+다/ef
.	./sf
성서와	성서/nq+와/jcj
교회라는	교회/ncn+라는/jcr
견고한	견고/ncps+하/xsm+ㄴ/etm
토양없이는	토양/ncn+없/paa+이/xsa+는/etm
그	그/mmd
명상을	명상/ncn+을/jco
생각할	생각/ncpa+하/xsv+ㄹ/etm
수	수/nbn
조차	조차/jxc
없는	없/paa+는/etm
기독교	기독교/nq
신비가들과는	신비/ncn+가/xsn+들/xsn+과는/jxc
달리	달리/mag
,	,/sp
대부분의	대부분/ncn+의/jcm
심오한	심오/ncps+하/xsm+ㄴ/etm
선	선/ncn
명상은	명상/ncn+은/jxc
분명	분명/ncn
