<tdmsfile>
<project>  </project>
<class> Corpus </class>
<language> Korean </language>
<textcode> KSC-5601-1988 </textcode>
<process>  pos </process>
<version>  </version>
<serialnumber> 96-kaist_corpus_96_explanation_pos_mh2-0096.txt </serialnumber>
<filename> kaistcorpus_written_pos_or_generality_explanation95_mh2-0096.txt </filename>
<title>포위된 혁명  </title>
<author>강문구  </author>
<date>1993  </date>
<publisher>나라사랑  </publisher>
<kdc>342.8 ; 340.947  </kdc>
<ddc>322.44 ; 320.97 </ddc>
<typist>  </typist>
<inputstatus>  </inputstatus>
<note>  </note>
<tdmsfiletext>
1	1/nno
,	,/sp
아니면	아니/paa+면/ecs
농촌게릴라전이라는	농촌/ncn+게릴라전/ncn+이/jp+라는/etm
기존	기존/ncn
형식에	형식/ncn+에/jca
따라서	따라서/maj
성취되어야	성취/ncpa+되/xsv+어야/ecx
할	하/px+ㄹ/etm
것인가	것/nbn+이/jp+ㄴ가/ef
.	./sf
노동자계급의	노동/ncn+자/xsn+계급/ncn+의/jcm
고양된	고양/ncpa+되/xsv+ㄴ/etm
투쟁성은	투쟁성/ncn+은/jxc
대중적인	대중/ncn+적/xsn+이/jp+ㄴ/etm
마르크스주의	마르크스주의/ncn
정당이	정당/ncn+이/jcs
프롤레타리아의	프롤레타리아/ncn+의/jcm
투쟁을	투쟁/ncn+을/jco
선도할	선도/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있게	있/paa+게/ecx
되었다는	되/px+었/ep+다는/etm
것을	것/nbn+을/jco
의미하는가	의미/ncpa+하/xsv+ㄴ가/ef
?	?/sf
소모사	소모사/nq
정권의	정권/ncn+의/jcm
탈압	탈압/ncn
(	(/sl
decompression	decompression/f
),	)/sr+,/sp
그리고	그리고/maj
이	이/mmd
정권의	정권/ncn+의/jcm
국제적인	국제/ncn+적/xsn+이/jp+ㄴ/etm
인기의	인기/ncn+의/jcm
하락	하락/ncn
,	,/sp
부르조아와	부르조아/ncn+와/jcj
교회	교회/ncn
내부의	내부/ncn+의/jcm
비판적	비판/ncn+적/xsn
경향의	경향/ncn+의/jcm
고조	고조/ncn
등의	등/nbn+의/jcm
조건은	조건/ncn+은/jxc
이	이/mmd
혁명전쟁이	혁명/ncn+전쟁/ncn+이/jcs
단기간에	단기간/ncn+에/jca
폭발적인	폭발/ncn+적/xsn+이/jp+ㄴ/etm
항쟁과	항쟁/ncn+과/jcj
광범위한	광범위/ncps+하/xsm+ㄴ/etm
계급동맹에	계급/ncn+동맹/ncn+에/jca
의해	의하/pvg+어/ecs
성취될	성취/ncpa+되/xsv+ㄹ/etm
수	수/nbn
있다고	있/paa+다고/ecs
믿을	믿/pvg+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
충분한	충분/ncps+하/xsm+ㄴ/etm
근거가	근거/ncpa+가/jcs
되는가	되/pvg+는가/ef
?	?/sf
이러한	이러하/pad+ㄴ/etm
문제의식에	문제/ncn+의식/ncn+에/jca
대해	대하/pvg+어/ecs
세	세/mma
가지	가지/nbu
선택안이	선택안/ncn+이/jcs
형성되었다	형성/ncn+되/xsv+었/ep+다/ef
.	./sf
그러나	그러나/maj
1975	1975/nno
년까지	년/nbu+까지/jca
이	이/mmd
세	세/mma
분파가	분파/ncn+가/jcs
합리적	합리/ncn+적/xsn
핵심을	핵심/ncn+을/jco
모색할	모색/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
토론의	토론/ncn+의/jcm
기회는	기회/ncn+는/jxc
존재하지	존재/ncpa+하/xsv+지/ecx
않았다	않/px+았/ep+다/ef
.	./sf
그	그/mmd
이유	이유/ncn
중의	중/ncn+의/jcm
한	한/nnc
가지는	가지/nbu+는/jxc
그	그/mmd
당시까지만	당시/ncn+까지/jxc+만/jxc
해도	하/pvg+어도/ecs
부르조아	부르조아/ncn
야당세력의	야당/ncn+세력/ncn+의/jcm
입지가	입지/ncn+가/jcs
산디니스카	산디니스카/nq
민족해방전선보다	민족/ncn+해방/ncn+전선/ncn+보다/jca
넓었기	넓/paa+었/ep+기/etn
때문이다	때문/nbn+이/jp+다/ef
.	./sf
해방전선은	해방/ncn+전선/ncn+은/jxc
부르조아와의	부르조아/ncn+와/jct+의/jcm
관계를	관계/ncn+를/jco
재고할	재/pvg+고/ecx+하/px+ㄹ/etm
단계에	단계/ncn+에/jca
이르렀다	이르/pvg+었/ep+다/ef
.	./sf
그리고	그리고/maj
전선	전선/ncn
내부의	내부/ncn+의/jcm
여러	여러/mma
분파들간의	분파/ncn+들/xsn+간/xsn+의/jcm
협력이	협력/ncn+이/jcs
절실히	절실/ncps+히/xsa
요청되었다	요청/ncpa+되/xsv+었/ep+다/ef
.	./sf
주요	주요/ncps
현안은	현안/ncn+은/jxc
무장투쟁과	무장/ncn+투쟁/ncn+과/jcj
정치투쟁의	정치/ncn+투쟁/ncn+의/jcm
상대적	상대/ncn+적/xsn
강점을	강점/ncn+을/jco
취하는	취하/pvg+는/etm
문제	문제/ncn
,	,/sp
전위대의	전위/ncn+대/xsn+의/jcm
역할을	역할/ncn+을/jco
전선이	전선/ncn+이/jcs
어떻게	어떻/pad+게/ecs
공고화할	공고/ncn+화/xsn+하/xsv+ㄹ/etm
것인가	것/nbn+이/jp+ㄴ가/ef
하는	하/pvg+는/etm
문제	문제/ncn
,	,/sp
그리고	그리고/maj
반소모사	반/xp+소모사/nq
마지막	마지막/ncn
봉기의	봉기/ncn+의/jcm
시기와	시기/ncn+와/jcj
전략에	전략/ncn+에/jca
대한	대하/pvg+ㄴ/etm
것이었다	것/nbn+이/jp+었/ep+다/ef
.	./sf
논의는	논의/ncn+는/jxc
세	세/mma
가지	가지/nbu
뚜렷한	뚜렷하/paa+ㄴ/etm
경향으로	경향/ncn+으로/jca
집약되었다	집약/ncpa+되/xsv+었/ep+다/ef
.	./sf
그것은	그것/npd+은/jxc
프롤레타리아노선	프롤레타리아/ncn+노선/ncn
(	(/sl
TP	TP/f
,	,/sp
Tendencia	Tendencia/f
Proletaria	Proletaria/f
),	)/sr+,/sp
장기민중항쟁노선	장기/ncn+민중/ncn+항쟁/ncn+노선/ncn
(	(/sl
Guerra	Guerra/f
Popular	Popular/f
Prolongada	Prolongada/f
),	)/sr+,/sp
그리고	그리고/maj
봉기노선	봉기/ncn+노선/ncn
(	(/sl
Tendencia	Tendencia/f
Insurreccional	Insurreccional/f
)	)/sr
이었다	이/jp+었/ep+다/ef
.	./sf
주로	주로/mag
공장노동자와	공장/ncn+노동/ncn+자/xsn+와/jcj
지식인들을	지식/ncn+인/xsn+들/xsn+을/jco
포함하는	포함/ncpa+하/xsv+는/etm
프롤레타리아	프롤레타리아/ncn
노선은	노선/ncn+은/jxc
프롤레타리아의	프롤레타리아/ncn+의/jcm
핵심적인	핵심/ncn+적/xsn+이/jp+ㄴ/etm
전략적	전략/ncn+적/xsn
역할이	역할/ncn+이/jcs
전위대의	전위/ncn+대/xsn+의/jcm
이름으로	이르/pvg+ㅁ/etn+으로/jca
직접적으로	직접/ncn+적/xsn+으로/jca
반영되어야	반영/ncpa+되/xsv+어야/ecx
한다고	하/px+ㄴ다고/ecs
주장했다	주장/ncpa+하/xsv+었/ep+다/ef
.	./sf
니카라과	니카라과/nq
경제에서	경제/ncn+에서/jca
농업이	농업/ncn+이/jcs
차지하는	차지/ncpa+하/xsv+는/etm
전반적인	전반/ncn+적/xsn+이/jp+ㄴ/etm
우세로	우세/ncn+로/jca
인해서	인하/pvg+어서/ecs
도시	도시/ncn
노동자들의	노동/ncn+자/xsn+들/xsn+의/jcm
새로운	새롭/paa+ㄴ/etm
혁명적	혁명/ncn+적/xsn
잠재력과	잠재/ncn+력/xsn+과/jcj
1950년대	1950/nno+년/nbu+대/xsn
이래	이래/ncn
주요	주요/ncn
농기업에서	농기업/ncn+에서/jca
발현되어온	발현/ncpa+되/xsv+어/ecx+오/px+ㄴ/etm
프롤레타리아화가	프롤레타리아화/ncn+가/jcs
부차적으로	부차/ncn+적/xsn+으로/jca
인식되어	인식/ncpa+되/xsv+어/ecx
왔다고	오/px+았/ep+다고/ecs
이들은	이/npd+들/xsn+은/jxc
논한다	논하/pvg+ㄴ다/ef
.	./sf
마르크스주의	마르크스/nq+주의/ncn
이론가들이	이론/ncn+가/xsn+들/xsn+이/jcs
주목한	주목/ncpa+하/xsv+ㄴ/etm
현상이	현상/ncn+이/jcs
바로	바로/mag
이러한	이러하/pad+ㄴ/etm
니카라과	니카라과/nq
사회의	사회/ncn+의/jcm
프롤레타리아화와	프롤레타리아/ncn+화/xsn+와/jcj
이	이/mmd
계급의	계급/ncn+의/jcm
혁명적	혁명/ncn+적/xsn
잠재력이다	잠재/ncn+력/xsn+이/jp+다/ef
.	./sf
이	이/mmd
노선의	노선/ncn+의/jcm
대표적인	대표/ncn+적/xsn+이/jp+ㄴ/etm
지도자가	지도/ncn+자/xsn+가/jcs
하이메윌록	하이메윌록/nq
(	(/sl
Jaime	Jaime/f
Wheelock	Wheelock/f
)	)/sr
이다	이/jp+다/ef
.	./sf
그러나	그러나/maj
여러	여러/mma
가지	가지/nbu
이유로	이유/ncn+로/jca
프롤레타리아	프롤레타리아/ncn
노선을	노선/ncn+을/jco
지지하였던	지지/ncpa+하/xsv+었/ep+던/etm
분파는	분파/ncn+는/jxc
산디니스타	산디니스타/nq
민족해방전선의	민족/ncn+해방/ncn+전선/ncn+의/jcm
다른	다르/paa+ㄴ/etm
분파와	분파/ncn+와/jcj
점점	점점/mag
더	더/mag
고립되어갔다	고립/ncpa+되/xsv+어/ecx+가/px+았/ep+다/ef
.	./sf
이들에게	이/npd+들/xsn+에게/jca
있어	있/paa+어/ecs
유일한	유일/ncps+하/xsv+ㄴ/etm
대안은	대안/ncn+은/jxc
마르크스-레닌주의	마르크스/nq+-/sd+레닌/nq+주의/ncn
정당의	정당/ncn+의/jcm
창당이었다	창당/ncn+이/jp+었/ep+다/ef
.	./sf
당	당/ncn
차원의	차원/ncn+의/jcm
조직에는	조직/ncn+에/jca+는/jxc
미치지	미치/pvg+지/ecx
못했지만	못하/px+었/ep+지만/ecs
이	이/mmd
프롤레타리아	프롤레타리아/ncn
노선은	노선/ncn+은/jxc
공장과	공장/ncn+과/jcj
각	각/mma
지역에	지역/ncn+에/jca
혁명적	혁명/ncn+적/xsn
노동자위원회	노동/ncn+자/xsn+위원/ncn+회/xsn
(	(/sl
COR	COR/f
,	,/sp
Comites	Comites/f
Obreros	Obreros/f
Revolucionarios	Revolucionarios/f
)	)/sr
와	와/jcj
주장조직을	주장/ncn+조직/ncn+을/jco
형성시켰다	형성/ncpa+시키/xsv+었/ep+다/ef
.	./sf
산디니스타	산디니스타/nq
민족해방전선	민족/ncn+해방/ncn+전선/ncn
내의	내/ncn+의/jcm
다른	다르/paa+ㄴ/etm
분파들이	분파/ncn+들/xsn+이/jcs
니카라과	니카라과/nq
국민들의	국민/ncn+들/xsn+의/jcm
분노를	분노/ncn+를/jco
봉기로	봉기/ncn+로/jca
결집해	결집/ncpa+하/xsv+어/ecs
나가려	나가/pvg+려/ecx
하던	하/px+던/etm
1977년	1977/nno+년/nbu
말에도	말/ncn+에/jca+도/jxc
이	이/mmd
노선은	노선/ncn+은/jxc
노동위원회와	노동/ncn+위원/ncn+회/xsn+와/jcj
여타	여타/ncn
계급에	계급/ncn+에/jca
기초한	기초/ncpa+하/xsv+ㄴ/etm
조직의	조직/ncn+의/jcm
건설에	건설/ncn+에/jca
매진해	매진/ncpa+하/xsv+어/ecs
나갔다	나가/pvg+았/ep+다/ef
.	./sf
혁명적	혁명/ncn+적/xsn
노동자위원회	노동/ncn+자/xsn+위원/ncn+회/xsn
(	(/sl
COR	COR/f
)	)/sr
외에도	외/ncn+에/jca+도/jxc
이	이/mmd
노선에	노선/ncn+에/jca
충실한	충실/ncpa+하/xsv+ㄴ/etm
5개	5/nnc+개/nbu
다른	다르/paa+ㄴ/etm
그룹들이	그룹/ncn+들/xsn+이/jcs
합류하여	합류/ncpa+하/xsv+어/ecs
자유	자유/ncn
(	(/sl
Libertad	Libertad/f
)	)/sr
라는	라는/etm
선동용	선동/ncn+용/xsn
팜플렛을	팜플렛/ncn+을/jco
발간하기도	발간/ncpa+하/xsv+기/etn+도/jxc
했다	하/px+었/ep+다/ef
.	./sf
프롤레타리아	프롤레타리아/ncn
노선과	노선/ncn+과/jcj
산디니스타	산디니스타/nq
민족해방전선과의	민족/ncn+해방/ncn+전선/ncn+과/jct+의/jcm
불화는	불화/ncn+는/jxc
심화되었다	심화/ncpa+되/xsv+었/ep+다/ef
.	./sf
전선의	전선/ncn+의/jcm
지도부는	지도/ncn+부/xsn+는/jxc
이	이/mmd
노선이	노선/ncn+이/jcs
민족해방전선	민족/ncn+해방/ncn+전선/ncn
(	(/sl
FSLN	FSLN/f
)	)/sr
의	의/jcm
명칭을	명칭/ncn+을/jco
잘못	잘못/mag
사용하고	사용/ncpa+하/xsv+고/ecx
있으며	있/px+으며/ecc
또한	또한/maj
조직보다	조직/ncn+보다/jca
선전에	선전/ncn+에/jca
더	더/mag
치중하고	치중/ncpa+하/xsv+고/ecx
있다고	있/px+다고/ecs
비난했다	비난/ncpa+하/xsv+었/ep+다/ef
.	./sf
주로	주로/mag
중간계급과	중간/ncn+계급/ncn+과/jcj
지식인을	지식/ncn+인/xsn+을/jco
중심으로	중심/ncn+으로/jca
한	하/pvg+ㄴ/etm
이	이/mmd
노선은	노선/ncn+은/jxc
철저하게	철저/ncps+하/xsm+게/ecs
계급에	계급/ncn+에/jca
기초한	기초/ncpa+하/xsv+ㄴ/etm
분석과	분석/ncn+과/jcj
전략을	전략/ncn+을/jco
채택했으며	채택/ncpa+하/xsv+었/ep+으며/ecc
,	,/sp
그	그/mmd
결과	결과/ncn
소모사	소모사/nq
가문을	가문/ncn+을/jco
제외한	제외/ncpa+하/xsv+ㄴ/etm
다계급적	다계급/ncn+적/xsn
(	(/sl
multi	multi/f
-	-/sd
class	class/f
)	)/sr
연합을	연합/ncn+을/jco
추진	추진/ncn
,	,/sp
결성해	결성/ncpa+하/xsv+어/ecx
나가는	나가/pvg+는/etm
전선의	전선/ncn+의/jcm
주요	주요/ncps
노선과	노선/ncn+과/jcj
입장을	입장/ncn+을/jco
달리하게	달리하/pvg+게/ecx
됨으로써	되/px+ㅁ/etn+으로써/jca
전선	전선/ncn
내의	내/ncn+의/jcm
영향력을	영향/ncn+력/xsn+을/jco
한계에	한계/ncn+에/jca
부딪히게	부딪히/pvg+게/ecx
된다	되/px+ㄴ다/ef
.	./sf
산디니스타	산디니스타/nq
민족해방전선	민족/ncn+해방/ncn+전선/ncn
세력	세력/ncn
중에서	중/ncn+에서/jca
가장	가장/mag
오랜	오래/paa+ㄴ/etm
기간	기간/ncn
투쟁해	투쟁/ncpa+하/xsv+어/ecx
온	오/px+ㄴ/etm
게릴라세력들은	게릴라/ncn+세력/ncn+들/xsn+은/jxc
자신들이	자신/ncn+들/xsn+이/jcs
전서의	전서/ncn+의/jcm
창건이념에	창건/ncn+이념/ncn+에/jca
가장	가장/mag
충실하다고	충실/ncps+하/xsm+다고/ecs
자평하면서	자평/ncpa+하/xsv+면서/ecc
그	그/mmd
조직과	조직/ncn+과/jcj
입장을	입장/ncn+을/jco
유지해왔다	유지/ncpa+하/xsv+어/ecx+오/px+았/ep+다/ef
.	./sf
장기민중항쟁	장기/ncn+민중/ncn+항쟁/ncn
(	(/sl
Guerra	Guerra/f
Popular	Popular/f
Prolongada	Prolongada/f
,	,/sp
GPP	GPP/f
)	)/sr
전략으로부터	전략/ncn+으로/jca+부터/jxc
이름을	이름/ncn+을/jco
따온	따/pvg+아/ecx+오/px+ㄴ/etm
이	이/mmd
장기민중항쟁	장기/ncn+민중/ncn+항쟁/ncn
노선은	노선/ncn+은/jxc
농촌의	농촌/ncn+의/jcm
게릴라전에만	게릴라전/ncn+에/jca+만/jxc
국한되는	국한/ncpa+되/xsv+는/etm
것은	것/nbn+은/jxc
아니라고	아니/paa+라고/ecs
주장한다	주장/ncpa+하/xsv+ㄴ다/ef
.	./sf
프롤레타리아	프롤레타리아/ncn
노선과	노선/ncn+과/jcj
마찬가지로	마찬가지/ncn+로/jca
이	이/mmd
장기민중항쟁노선도	장기/ncn+민중/ncn+항쟁/ncn+노선/ncn+도/jxc
일반	일반/ncn
대중들의	대중/ncn+들/xsn+의/jcm
사회주의적	사회주의/ncn+적/xsn
의식을	의식/ncn+을/jco
고양시키는	고양/ncpa+시키/xsv+는/etm
과제를	과제/ncn+를/jco
중요한	중요/ncps+하/xsm+ㄴ/etm
것으로	것/nbn+으로/jca
상정했으나	상정/ncpa+하/xsv+었/ep+으나/ecs
도시부문과	도시/ncn+부문/ncn+과/jcj
농촌부문간의	농촌/ncn+부문/ncn+간/xsn+의/jcm
탈구	탈구/ncn
(	(/sl
dislocation	dislocation/f
)	)/sr
현상으로	현상/ncn+으로/jca
인해	인하/pvg+어/ecs
커다란	커다랗/paa+ㄴ/etm
벽에	벽/ncn+에/jca
봉착했다	봉착/ncpa+하/xsv+었/ep+다/ef
.	./sf
이	이/mmd
노선의	노선/ncn+의/jcm
지도자로서는	지도/ncn+자/xsn+로서/jca+는/jxc
토마스보르헤와	토마스보르헤/nq+와/jcj
페드로아라우스	페드로아라우스/nq
(	(/sl
Pedro	Pedro/f
Araus	Araus/f
),	)/sr+,/sp
그리고	그리고/maj
안리루이	안리루이/nq
(	(/sl
Henry	Henry/f
Ruis	Ruis/f
)	)/sr
가	가/jcs
있었다	있/paa+었/ep+다/ef
.	./sf
하지만	하지만/maj
보르헤는	보르헤/nq+는/jxc
감옥에	감옥/ncn+에/jca
갇혀	갇히/pvg+어/ecx
있고	있/px+고/ecc
,	,/sp
아라우스는	아라우스/nq+는/jxc
전투	전투/ncn
중에	중/ncn+에/jca
사망하여	사망/ncpa+하/xsv+어/ecs
실질적으로	실질/ncn+적/xsn+으로/jca
루이스가	루이스/nq+가/jcs
혁명	혁명/ncn
성공	성공/ncn
이후까지	이후/ncn+까지/jxc
중요한	중요/ncps+하/xsm+ㄴ/etm
역할을	역할/ncn+을/jco
하게	하/pvg+게/ecx
되었다	되/px+었/ep+다/ef
.	./sf
장기민중항쟁노선은	장기/ncn+민중/ncn+항쟁/ncn+노선/ncn+은/jxc
실제로	실제/ncn+로/jca
산디니스타	산디니스타/nq
민족해방전선	민족/ncn+해방/ncn+전선/ncn
내의	내/ncn+의/jcm
3개	3/nnc+개/nbu
노선의	노선/ncn+의/jcm
분열이	분열/ncn+이/jcs
표면화되기	표면화/ncpa+되/xsv+기/etn
전까지	전/ncn+까지/jxc
이	이/mmd
전선의	전선/ncn+의/jcm
주요전략으로	주요/ncps+전략/ncn+으로/jca
인정받아	인정/ncn+받/pvg+아/ecs
왔다	오/px+았/ep+다/ef
.	./sf
즉	즉/mag
마지막	마지막/ncn
전투	전투/ncn
이전	이전/ncn
시기를	시기/ncn+를/jco
신중하게	신중/ncps+하/xsm+게/ecx
준비하고	준비/ncpa+하/xsv+고/ecc
확대시키기	확대/ncpa+시키/xsv+기/etn
위해서	위하/pvg+어서/ecs
국내외의	국내외/ncn+의/jcm
적들에	적/ncn+들/xsn+에/jca
대항할	대항/ncpa+하/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
조직된	조직/ncpa+되/xsv+ㄴ/etm
대중의	대중/ncn+의/jcm
정치	정치/ncn
,	,/sp
군사적	군사/ncn+적/xsn
대결이	대결/ncn+이/jcs
가장	가장/mag
현명하고	현명/ncps+하/xsm+고/ecc
필수적은	필수/ncn+적/xsn+은/jxc
전략이라고	전략/ncn+이/jp+라고/ecs
주장되었던	주장/ncpa+되/xsv+었/ep+던/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
다시	다시/mag
말하자면	말/ncpa+하/xsv+자면/ecs
장기민중항쟁노선은	장기/ncn+민중/ncn+항쟁/ncn+노선/ncn+은/jxc
소모사에	소모사/nq+에/jca
대항하는	대항/ncpa+하/xsv+는/etm
결정적인	결정/ncn+적/xsn+이/jp+ㄴ/etm
봉기는	봉기/ncn+는/jxc
아직	아직/mag
때가	때/ncn+가/jcs
이른	이르/paa+ㄴ/etm
것이기	것/nbn+이/jp+기/etn
때문에	때문/nbn+에/jca
조직된	조직/ncn+되/xsv+ㄴ/etm
대중행동에	대중/ncn+행동/ncn+에/jca
직면하여	직면/ncpa+하/xsv+어/ecs
이	이/mmd
독재체제는	독재/ncn+체제/ncn+는/jxc
서서히	서서히/mag
붕괴해	붕괴/ncpa+하/xsv+어/ecx
갈	가/px+ㄹ/etm
것이라고	것/nbn+이/jp+라고/ecs
믿었다	믿/pvg+었/ep+다/ef
.	./sf
프롤레타리아	프롤레타리아/ncn
노선이	노선/ncn+이/jcs
도시에서	도시/ncn+에서/jca
활동하고	활동/ncpa+하/xsv+고/ecc
,	,/sp
전선	전선/ncn
내의	내/ncn+의/jcm
다수의	다수/ncn+의/jcm
지도자들이	지도/ncn+자/xsn+들/xsn+이/jcs
임박한	임박/ncpa+하/xsv+ㄴ/etm
봉기의	봉기/ncn+의/jcm
성공	성공/ncn
가능성에	가능성/ncn+에/jca
대해	대하/pvg+어/ecs
논할	논하/pvg+ㄹ/etm
때에도	때/ncn+에/jca+도/jxc
이	이/mmd
노선은	노선/ncn+은/jxc
고립된	고립/ncpa+되/xsv+ㄴ/etm
산악과	산악/ncn+과/jcj
농촌지역에서	농촌/ncn+지역/ncn+에서/jca
아주	아주/mag
수세적인	수세/ncn+적/xsn+이/jp+ㄴ/etm
전술에만	전술/ncn+에/jca+만/jxc
급급하고	급급하/paa+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
상황의	상황/ncn+의/jcm
변화에도	변화/ncn+에/jca+도/jxc
불구하고	불구/ncpa+하/xsv+고/ecc
이	이/mmd
장기민중항쟁노선의	장기/ncn+민중/ncn+항쟁/ncn+노선/ncn+의/jcm
고립은	고립/ncn+은/jxc
치명적인	치명/ncn+적/xsn+이/jp+ㄴ/etm
것으로	것/nbn+으로/jca
되어갔으며	되/pvg+어/ecx+가/px+ㅆ/ep+으며/ecc
도시부문과의	도시/ncn+부문/ncn+과/jct+의/jcm
연계는	연계/ncn+는/jxc
극히	극히/mag
미미하였고	미미하/paa+었/ep+고/ecc
학생조직에	학생/ncn+조직/ncn+에/jca
대한	대하/pvg+ㄴ/etm
영향력만	영향/ncn+력/xsn+만/jxc
겨우	겨우/mag
유지해	유지/ncpa+하/xsv+어/ecs
나가고	나가/pvg+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
해외에	해외/ncn+에/jca
망명	망명/ncn
중인	중/ncn+이/jp+ㄴ/etm
산디니스타	산디니스타/nq
민족해방전선의	민족/ncn+해방/ncn+전선/ncn+의/jcm
지도자들은	지도/ncn+자/xsn+들/xsn+은/jxc
이	이/mmd
전선을	전선/ncn+을/jco
계속	계속/mag
약화시키고	약화/ncpa+시키/xsv+고/ecx
있는	있/px+는/etm
이	이/mmd
분쟁을	분쟁/ncn+을/jco
해결할	해결/ncpa+하/xsv+ㄹ/etm
방법을	방법/ncn+을/jco
모색하고	모색/ncpa+하/xsv+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
'	'/sl
제3	제/xp+3/nno
세력	세력/ncn
'	'/sr
을	을/jco
형성한	형성/ncpa+하/xsv+ㄴ/etm
그룹이	그룹/ncn+이/jcs
봉기노선	봉기/ncn+노선/ncn
(	(/sl
Terceristas	Terceristas/f
)	)/sr
이라고	이/jp+라고/ecs
불리게	불리/pvg+게/ecx
된	되/px+ㄴ/etm
그룹이었다	그룹/ncn+이/jp+었/ep+다/ef
.	./sf
전선	전선/ncn
내의	내/ncn+의/jcm
분열을	분열/ncn+을/jco
치유하고자	치유/ncpa+하/xsv+고자/ecs
돌아온	돌/pvg+아/ecx+오/px+ㄴ/etm
두	두/mma
명의	명/nbu+의/jcm
지도자는	지도/ncn+자/xsn+는/jxc
바로	바로/mag
이	이/mmd
산디니스카	산디니스카/nq
민족해방전선의	민족/ncn+해방/ncn+전선/ncn+의/jcm
창건자이기도	창건자/ncn+이/jp+기/etn+도/jxc
한	하/px+ㄴ/etm
카를로스폰세카	카를로스폰세카/nq
(	(/sl
Carlos	Carlos/f
Fonseca	Fonseca/f
)	)/sr
와	와/jcj
에두아르도콘트레라스	에두아르도콘트레라스/nq
(	(/sl
Eduardo	Eduardo/f
Contreras	Contreras/f
)	)/sr
였다	이/jp+었/ep+다/ef
.	./sf
그러나	그러나/maj
이	이/mmd
분쟁의	분쟁/ncn+의/jcm
뿌리는	뿌리/ncn+는/jxc
너무도	너무/mag+도/jxc
깊어서	깊/paa+어서/ecs
간단한	간단/ncps+하/xsm+ㄴ/etm
처방책으로는	처방책/ncn+으로/jca+는/jxc
해결되지	해결/ncpa+되/xsv+지/ecx
못했다	못하/px+었/ep+다/ef
.	./sf
그리하여	그리하/pvg+어/ecs
새로운	새롭/paa+ㄴ/etm
전략노선은	전략/ncn+노선/ncn+은/jxc
장기민중항쟁노선과	장기/ncn+민중/ncn+항쟁/ncn+노선/ncn+과/jcj
프롤레타리아	프롤레타리아/ncn
노선의	노선/ncn+의/jcm
도시부문에	도시/ncn+부문/ncn+에/jca
의해	의하/pvg+어/ecs
주도되는	주도/ncpa+되/xsv+는/etm
소모전에다	소모전/ncn+에/jca+다/ecs
봉기를	봉기/ncn+를/jco
보완적인	보완/ncn+적/xsn+이/jp+ㄴ/etm
의제로	의제/ncn+로/jca
첨가시키는	첨가/ncpa+시키/xsv+는/etm
정도의	정도/ncn+의/jcm
절충안을	절충안/ncn+을/jco
도출하는	도출/ncpa+하/xsv+는/etm
데	데/nbn
머물렀다	머무르/pvg+었/ep+다/ef
.	./sf
이	이/mmd
새로운	새롭/paa+ㄴ/etm
접근을	접근/ncn+을/jco
제시하는	제시/ncpa+하/xsv+는/etm
그룹은	그룹/ncn+은/jxc
두	두/mma
가지	가지/nbu
요인에다	요인/ncn+에/jca+다/ecs
희망을	희망/ncn+을/jco
걸었다	걸/pvg+었/ep+다/ef
.	./sf
첫째는	첫째/nno+는/jxc
전위대의	전위대/ncn+의/jcm
결정적인	결정/ncn+적/xsn+이/jp+ㄴ/etm
무장투쟁에	무장/ncn+투쟁/ncn+에/jca
의해	의하/pvg+어/ecs
점화될	점화/ncpa+되/xsv+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
대중들의	대중/ncn+들/xsn+의/jcm
역량이고	역량/ncn+이/jp+고/ecc
두	두/mma
번째는	번째/nbu+는/jxc
반소모사	반/xp+소모사/nq
부르조아	부르조아/ncn
분파와	분파/ncn+와/jcj
좌파간에	좌파/ncn+간/xsn+에/jca
이루어질	이루/pvg+어/ecx+지/px+ㄹ/etm
수	수/nbn
있는	있/paa+는/etm
협력관계	협력/ncn+관계/ncn
가능성의	가능성/ncn+의/jcm
증대였다	증대/ncn+이/jp+었/ep+다/ef
.	./sf
그들은	그/npp+들/xsn+은/jxc
니카라과	니카라과/nq
중간계급의	중간/ncn+계급/ncn+의/jcm
유동적인	유동/ncn+적/xsn+이/jp+ㄴ/etm
성격에	성격/ncn+에/jca
근거하여	근거/ncpa+하/xsv+어/ecs
자신들의	자신/ncn+들/xsn+의/jcm
분석을	분석/ncn+을/jco
이끌어	이끌/pvg+어/ecx
냈으며	내/px+ㅆ/ep+으며/ecc
산디니스타	산디니스타/nq
민족해방전선을	민족/ncn+해방/ncn+전선/ncn+을/jco
부르조아	부르조아/ncn
지도부에	지도부/ncn+에/jca
예속시키지	예속/ncpa+시키/xsv+지/ecx
않고서도	않/px+고서/ecc+도/jxc
소부르조아	소부르조아/ncn
,	,/sp
전문직종그룹	전문/ncn+직종/ncn+그룹/ncn
,	,/sp
교회그룹간의	교회/ncn+그룹/ncn+간/xsn+의/jcm
