<tdmsfile>
 96-kaist_corpus_96_explanation_pos_mh2-0092.txt 
 kaist_corpus_96_explanation_pos_mh2-0092.txt 

 안정애, 양정현 공저 
1993  
가람기획  
912  
951  
  
  
  

1992	1992/nno
지도자가	지도/ncn+자/xsn+가/jcs
출현했고	출현/ncpa+하/xsv+었/ep+고/ecc
,	,/sp
씨족간의	씨족/ncn+간/xsn+의/jcm
평등한	평등/ncps+하/xsm+ㄴ/etm
관계도	관계/ncn+도/jxc
깨어지기	깨/pvg+어/ecx+지/px+기/etn
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
묘지들은	묘지/ncn+들/xsn+은/jxc
이제	이제/mag
모양과	모양/ncn+과/jcj
크기가	크/paa+기/etn+가/jcs
일정하지	일정/ncps+하/xsm+지/ecx
않았으며	않/px+았/ep+으며/ecc
,	,/sp
부장품의	부장/ncn+품/xsn+의/jcm
수와	수/ncn+와/jcj
종류에서도	종류/ncn+에서/jca+도/jxc
큰	크/paa+ㄴ/etm
차이를	차이/ncn+를/jco
보이기	보이/pvg+기/etn
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
부장품이	부장/ncn+품/xsn+이/jcs
1	1/nnc
점	점/nbu
출토되는	출토/ncpa+되/xsv+는/etm
묘가	묘/ncn+가/jcs
있는	있/paa+는/etm
반면	반면/ncn
,	,/sp
160	160/nnc
점이	점/nbu+이/jcs
발굴되는	발굴/ncpa+되/xsv+는/etm
경우도	경우/ncn+도/jxc
있다	있/paa+다/ef
.	./sf
지도자는	지도/ncn+자/xsn+는/jxc
점차	점차/mag
지배자로	지배/ncn+자/xsn+로/jca
변해갔고	변하/pvg+어/ecx+가/px+았/ep+고/ecc
,	,/sp
세상은	세상/ncn+은/jxc
피지배자로	피/xp+지배/ncn+자/xsn+로/jca
갈라지기	가르/pvg+아/ecx+지/px+기/etn
시작했으며	시작/ncpa+하/xsv+었/ep+으며/ecc
,	,/sp
빈부의	빈부/ncn+의/jcm
차이가	차이/ncn+가/jcs
심해지기	심하/paa+어/ecx+지/px+기/etn
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
사회는	사회/ncn+는/jxc
더욱	더욱/mag
확대되어	확대/ncpa+되/xsv+어/ecs
앙소기의	앙소기/ncn+의/jcm
5	5/nnc
배	배/ncn
혹은	혹은/maj
10	10/nnc
배의	배/ncn+의/jcm
큰	크/paa+ㄴ/etm
마을이	마을/ncn+이/jcs
생겨났다	생기/pvg+어/ecx+나/px+았/ep+다/ef
.	./sf
집은	집/ncn+은/jxc
앙소기와	앙소기/ncn+와/jct
큰	크/paa+ㄴ/etm
차이가	차이/ncn+가/jcs
없었으나	없/paa+었/ep+으나/ecs
,	,/sp
한	한/nnc
간짜리	간/nbu+짜리/xsn
움집	움집/ncn
외에	외/ncn+에/jca
두	두/nnc
간짜리	간/nbu+짜리/xsn
집도	집/ncn+도/jxc
발견되고	발견/ncpa+되/xsv+고/ecx
있다	있/px+다/ef
.	./sf
주거지	주거/ncn+지/xsn
주위에	주위/ncn+에/jca
서서히	서서히/mag
성벽이	성벽/ncn+이/jcs
출현하기	출현/ncpa+하/xsv+기/etn
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
도랑으로는	도랑/ncn+으로/jca+는/jxc
맹수는	맹수/ncn+는/jxc
피할	피하/pvg+ㄹ/etm
수	수/nbn
있었으나	있/paa+었/ep+으나/ecs
다리를	다리/ncn+를/jco
놓고	놓/pvg+고/ecs
건너오는	건너/pvg+어/ecx+오/px+는/etm
외적을	외적/ncn+을/jco
당해낼	당하/pvg+어/ecx+내/px+ㄹ/etm
수는	수/nbn+는/jxc
없었다	없/paa+었/ep+다/ef
.	./sf
성벽은	성벽/ncn+은/jxc
두	두/nnc
쪽의	쪽/nbu+의/jcm
판자	판자/ncn
사이에	사이/ncn+에/jca
흙을	흙/ncn+을/jco
넣고	넣/pvg+고/ecc
물을	물/ncn+을/jco
부은	붓/pvg+ㄴ/etm
다음	다음/ncn
,	,/sp
발로	발/ncn+로/jca
짓이기는	짓이기/pvg+는/etm
원시적	원시/ncn+적/xsn
시멘트	시멘트/ncn
공법	공법/ncn
,	,/sp
즉	즉/maj
판축	판축/ncn
공법으로	공법/ncn+으로/jca
구축되었다	구축/ncpa+되/xsv+었/ep+다/ef
.	./sf
성은	성/ncn+은/jxc
전쟁의	전쟁/ncn+의/jcm
거점이	거점/ncn+이/jcc
되었고	되/pvg+었/ep+고/ecc
,	,/sp
각	각/mma
부족간의	부족/ncn+간/xsn+의/jcm
치열한	치열/ncps+하/xsm+ㄴ/etm
전쟁이	전쟁/ncn+이/jcs
시작되었다	시작/ncpa+되/xsv+었/ep+다/ef
.	./sf
광대한	광대/ncps+하/xsm+ㄴ/etm
중원	중원/ncn
,	,/sp
황화	황화/nq
유역에는	유역/ncn+에/jca+는/jxc
방	방/ncn
,	,/sp
읍	읍/ncn
,	,/sp
국으로	국/ncn+으로/jca
이르면	이르/pvg+면/ecs
,	,/sp
이들	이/npd+들/xsn
무수한	무수/ncps+하/xsm+ㄴ/etm
성읍국가	성읍/ncn+국가/ncn
중에서	중/nbn+에서/jca
강성한	강성/ncps+하/xsm+ㄴ/etm
국가가	국가/ncn+가/jcs
출현	출현/ncn
,	,/sp
최초의	최초/ncn+의/jcm
고대국가를	고대/ncn+국가/ncn+를/jco
창출하게	창출/ncpa+하/xsv+게/ecx
될	되/px+ㄹ/etm
것이다	것/nbn+이/jp+다/ef
.	./sf
중국의	중국/nq+의/jcm
초기	초기/ncn
국가	국가/ncn
전설은	전설/ncn+은/jxc
이들이	이/npp+들/xsn+이/jcs
부족간의	부족/ncn+간/xsn+의/jcm
빈번한	빈번/ncps+하/xsm+ㄴ/etm
항쟁	항쟁/ncn
속에	속/ncn+에/jca
도읍을	도읍/ncn+을/jco
무수해	무수/ncps+하/xsm+어/ecs
옮기고	옮기/pvg+고/ecx
있음을	있/px+ㅁ/etn+을/jco
알려준다	알리/pvg+어/ecx+주/px+ㄴ다/ef
.	./sf
4	4/nno
.	./sf
하왕조는	하/nq+왕조/ncn+는/jxc
실재했는가	실재/ncpa+하/xsv+었/ep+는가/ef
중국의	중국/nq+의/jcm
전설시대	전설/ncn+시대/ncn
현재까지	현재/ncn+까지/jxc
밝혀진	밝히/pvg+어/ecx+지/px+ㄴ/etm
학문적	학문/ncn+적/xsn
성과로는	성과/ncn+로/jca+는/jxc
중국	중국/nq
최초의	최초/ncn+의/jcm
국가는	국가/ncn+는/jxc
은殷이다	은/nq+殷/nq+이/jp+다/ef
.	./sf
그러나	그러나/maj
사람들은	사람/ncn+들/xsn+은/jxc
금세기초까지도	금세기/ncn+초/xsn+까지도/jxc
은의	은/nq+의/jcm
실재를	실재/ncn+를/jco
의심하고	의심/ncpa+하/xsv+고/ecx
있었으니	있/px+었/ep+으니/ecs
,	,/sp
은나라는	은/nq+나라/ncn+는/jxc
전설	전설/ncn
속에서나	속/ncn+에서/jca+나/jxc
존재하는	존재/ncpa+하/xsv+는/etm
나라일	나라/ncn+이/jp+ㄹ/etm
뿐이었다	뿐/nbn+이/jp+었/ep+다/ef
.	./sf
그러나	그러나/maj
갑골문자는	갑골/ncn+문자/ncn+는/jxc
은	은/nq
후기의	후기/ncn+의/jcm
도읍지인	도읍/ncn+지/xsn+이/jp+ㄴ/etm
은허를	은허/nq+를/jco
우리의	우리/npp+의/jcm
코앞에	코/ncn+앞/ncn+에/jca
들이대면서	들이대/pvg+면서/ecc
지구상에서	지구/ncn+상/xsn+에서/jca
이렇게	이렇게/mag
훌륭한	훌륭하/paa+ㄴ/etm
청동문물을	청동/ncn+문물/ncn+을/jco
본	보/pvg+ㄴ/etm
적이	적/nbn+이/jcs
있느냐고	있/paa+느냐고/ecs
외쳐댔다	외치/pvg+어/ecx+대/px+었/ep+다/ef
.	./sf
놀랍게도	놀랍/paa+게도/ecs
<	>/sr
에	에/jca
기록된	기록/ncpa+되/xsv+ㄴ/etm
은	은/nq
왕실의	왕실/ncn+의/jcm
세계표는	세계/ncn+표/ncn+는/jxc
거의	거의/mag
오차가	오차/ncn+가/jcs
없는	없/paa+는/etm
것으로	것/nbn+으로/jca
확인되었다	확인/ncpa+되/xsv+었/ep+다/ef
.	./sf
은의	은/nq+의/jcm
갑골문자	갑골/ncn+문자/ncn
,	,/sp
주周의	주/nq+周/nq+의/jcm
청동기에	청동/ncn+기/xsn+에/jca
새겨진	새기/pvg+어/ecx+지/px+ㄴ/etm
금문	금문/ncn
등의	등/nbn+의/jcm
문자기록을	문자/ncn+기록/ncn+을/jco
통해	통하/pvg+어/ecs
우리는	우리/npp+는/jxc
보다	보다/mag
풍부하게	풍부/ncps+하/xsm+게/ecs
과거의	과거/ncn+의/jcm
사실들을	사실/ncn+들/xsn+을/jco
만날	만나/pvg+ㄹ/etm
수	수/nbn
있다	있/paa+다/ef
.	./sf
문자는	문자/ncn+는/jxc
분명	분명/mag
인류가	인류/ncn+가/jcs
오랜	오래/paa+ㄴ/etm
원시시대를	원시/ncn+시대/ncn+를/jco
마감하고	마감/ncpa+하/xsv+고/ecc
새로이	새로이/mag
문명의	문명/ncn+의/jcm
새벽을	새벽/ncn+을/jco
준비하는	준비/ncpa+하/xsv+는/etm
중요한	중요/ncps+하/xsm+ㄴ/etm
발명품이다	발명/ncn+품/xsn+이/jp+다/ef
.	./sf
인류의	인류/ncn+의/jcm
역사는	역사/ncn+는/jxc
시간과	시간/ncn+과/jcj
공간의	공간/ncn+의/jcm
제약을	제약/ncn+을/jco
뛰어넘어	뛰어넘/pvg+어/ecs
비약적인	비약/ncn+적/xsn+이/jp+ㄴ/etm
발전을	발전/ncn+을/jco
거듭하게	거듭/mag+하/pvg+게/ecx
되었다	되/px+었/ep+다/ef
.	./sf
그러나	그러나/maj
이미	이미/mag
구석기	구석기/ncn
이래	이래/ncn
인류는	인류/ncn+는/jxc
공동노동의	공동/ncn+노동/ncn+의/jcm
과정에서	과정/ncn+에서/jca
언어를	언어/ncn+를/jco
사용하여	사용/ncpa+하/xsv+어/ecs
서로	서로/mag
의사를	의사/ncn+를/jco
소통하고	소통/ncpa+하/xsv+고/ecx
있었으며	있/px+었/ep+으며/ecc
,	,/sp
언어에	언어/ncn+에/jca
의한	의하/pvg+ㄴ/etm
문화계승을	문화/ncn+계승/ncn+을/jco
지속하고	지속/ncpa+하/xsv+고/ecx
있었다	있/px+었/ep+다/ef
.	./sf
할아버지에서	할아버지/ncn+에서/jca
아버지로	아버지/ncn+로/jca
,	,/sp
다시	다시/mag
그	그/mmd
아들로	아들/ncn+로/jca
,	,/sp
입에서	입/ncn+에서/jca
입으로	입/ncn+으로/jca
전해져	전하/pvg+어/ecx+지/px+어/ecx
내려오던	내려/px+오/px+던/etm
오랜	오래/paa+ㄴ/etm
전승의	전승/ncn+의/jcm
세계에서	세계/ncn+에서/jca
우리는	우리/npp+는/jxc
어쩌면	어쩌면/mag
더욱	더욱/mag
귀중한	귀중/ncps+하/xsm+ㄴ/etm
역사의	역사/ncn+의/jcm
파편을	파편/ncn+을/jco
찾아낼	찾/pvg+아/ecx+내/px+ㄹ/etm
수	수/nbn
있을지도	있/paa+을지도/ecs
모른다	모르/pvg+ㄴ다/ef
.	./sf
마치	마치/mag
독일인	독일/nq인+/xsn
슐리만이	슐리만/nq+이/jcs
어린	어리/paa+ㄴ/etm
시절	시절/ncn
읽었던	읽/pvg+었/ep+던/etm
호메로스의	호메로스/nq+의/jcm
<	>/sr
와	와/jcj
<	>/sr
의	의/jcm
감동을	감동/ncn+을/jco
잊지	잊/pvg+지/ecx
못해	못하/px+어/ecs
,	,/sp
마침내	마침내/mag
트로이의	트로이/nq+의/jcm
발굴에	발굴/ncn+에/jca
나서고	나서/pvg+고/ecc
또	또/maj
성공했던	성공/ncpa+하/xsv+었/ep+던/etm
것처럼	것/nbn+처럼/jca
.	./sf
중국의	중국/nq+의/jcm
전설에	전설/ncn+에/jca
의하면	의하/pvg+면/ecs
,	,/sp
천지의	천지/ncn+의/jcm
창조주는	창조/ncn+주/xsn+는/jxc
반고盤古이다	반고/nq+盤古/nq+이/jp+다/ef
.	./sf
태초에	태초/ncn+에/jca
우주에	우주/ncn+에/jca
가득	가득/mag
찼던	차/pvg+았/ep+던/etm
기운이	기운/ncn+이/jcs
점차	점차/mag
거대한	거대/ncps+하/xsm+ㄴ/etm
바위로	바위/ncn+로/jca
변했다	변하/pvg+었/ep+다/ef
.	./sf
반고는	반고/nq+는/jxc
그	그/mmd
바위	바위/ncn
사이에서	사이/ncn+에서/jca
생겨났는데	생기/pvg+어/ecx+나/px+았/ep+는데/ecs
,	,/sp
그가	그/mmd+가/jcs
점차	점차/mag
자라남에	자라/pvg+아/ecx+나/px+ㅁ/etn+에/jca
따라	따르/pvg+아/ecs
바위는	바위/ncn+는/jxc
두	두/nnc
쪽으로	쪽/nbu+으로/jca
갈라지게	가르/pvg+아/ecx+지/px+게+ecx
되었다	되/px+었/ep+다/ef
.	./sf
그	그/mmd
한	한/nnc
조각은	조각/ncn+은/jxc
하늘이	하늘/ncn+이/jcc
되었고	되/pvg+었/ep+고/ecc
,	,/sp
다른	다르/paa+ㄴ/etm
하나는	하나/nnc+는/jxc
땅이	땅/ncn+이/jcc
되었다	되/pvg+었/ep+다/ef
.	./sf
반고가	반고/nq+가/jcs
이	이/mmd
일을	일/ncn+을/jco
마치고	마치/pvg+고/ecc
숨을	숨/ncn+을/jco
거두자	거두/pvg+자/ecc
,	,/sp
그의	그/mmd+의/jcm
눈은	눈/ncn+은/jxc
태양과	태양/ncn+과/jcj
달이	달/ncn+이/jcs
,	,/sp
그가	그/mmd+가/jcs
내쉰	내쉬/pvg+ㄴ/etm
숨은	숨/ncn+은/jxc
공기가	공기/ncn+가/jcs
,	,/sp
그의	그/mmd+의/jcm
뼈는	뼈/ncn+는/jxc
산이	산/ncn+이/jcs
,	,/sp
그의	그/mmd+의/jcm
육체는	육체/ncn+는/jxc
흙이	흙/ncn+이/jcs
,	,/sp
그리고	그리고/maj
그의	그/mmd+의/jcm
피는	피/ncn+는/jxc
강과	강/ncn+과/jcj
바다가	바다/ncn+가/jcc
되었다	되/pvg+었/ep+다/ef
.	./sf
오랜	오래/paa+ㄴ/etm
세월이	세월/ncn+이/jcs
흘러서	흐르/pvg+어서/ecs
미개한	미개/ncps+하/xsm+ㄴ/etm
사회가	사회/ncn+가/jcs
개화되었는데	개화/ncpa+되/xsv+었/ep+는데/ecs
,	,/sp
그	그/mmd
위업은	위업/ncn+은/jxc
뛰어난	뛰어나/pvg+ㄴ/etm
성인들에	성인/ncn+들/xsn+에/jca
의해	의하/pvg+어/ecs
이루어졌다	이루/pvg+어/ecx+지/px+었/ep+다/ef
.	./sf
그	그/mmd
문화적	문화/ncn+적/xsn
영웅들이	영웅/ncn+들/xsn+이/jcs
바로	바로/mag
삼황오제三皇五帝이다	삼황오제/ncn+三皇五帝/ncn+이/jp+다/ef
.	./sf
삼황오제의	삼황오제/ncn+의/jcm
전설은	전설/ncn+은/jxc
국가	국가/ncn
출현	출현/ncn
이전의	이전/ncn+의/jcm
역사적	역사/ncn+적/xsn
발전과정을	발전/ncn+과정/ncn+을/jco
상징적으로	상징/ncn+적/xsn+으로/jca
표현하고	표현/ncpa+하/xsv+고/ecx
있다	있/px+다/ef
.	./sf
삼황오제는	삼황오제/ncn+는/jxc
기록에	기록/ncn+에/jca
따라	따르/pvg+아/ecs
약간	약간/mag
다르게	다르/paa+게/ecs
나타나지만	나타나/pvg+지만/ecs
,	,/sp
삼황은	삼황/ncn+은/jxc
상서의	상서/nq+의/jcm
수인燧人씨	수인/nq+燧人/nq+씨/xsn
,	,/sp
복희伏犧씨	복희/nq+伏犧/nq+씨/xsn
,	,/sp
신농神農씨를	신농/nq+神農/nq+씨/xsn+를/jco
,	,/sp
오제는	오제/ncn+는/jxc
사기의	사기/nq+의/jcm
황제黃帝	황제/nq+黃帝/nq
,	,/sp
전욱顚頊	전욱/nq+顚頊/nq
,	,/sp
곡	곡/nq
,	,/sp
요堯	요堯/nq
,	,/sp
순舜을	순/nq+舜/nq+을/jco
따르는	따르/pvg+는/etm
것이	것/nbn+이/jcs
일반적이다	일반/ncn+적/xsn+이/jp+다/ef
.	./sf
수인은	수인/nq+은/jxc
불을	불/ncn+을/jco
발명함으로써	발명/ncpa+하/xsv+ㅁ/etn+으로써/jca
화식하는	화식/ncpa+하/xsv+는/etm
법을	법/ncn+을/jco
알게	알/pvg+게/ecx
했으며	하/px+었/ep+으며/ecc
,	,/sp
인류를	인류/ncn+를/jco
추위로부터	추위/ncn+로부터/jxc
보호했다	보호/ncpa+하/xsv+었/ep+다/ef
.	./sf
복희는	복희/nq+는/jxc
사냥의	사냥/ncn+의/jcm
기술을	기술/ncn+을/jco
창안했고	창안/ncpa+하/xsv+었/ep+고/ecc
,	,/sp
신농은	신농/nq+은/jxc
쟁기와	쟁기/ncn+와/jcj
괭이를	괭이/ncn+를/jco
발명	발명/ncn
,	,/sp
농경시대를	농경/ncn+시대/ncn+를/jco
열었다	열/pvg+었/ep+다/ef
.	./sf
이들이	이/npp+들/xsn+이/jcs
삼황이다	삼황/ncn+이/jp+다/ef
.	./sf
삼황은	삼황/ncn+은/jxc
다소	다소/ncn
괴기한	괴기/ncps+하/xsm+ㄴ/etm
모습을	모습/ncn+을/jco
한	하/pvg+ㄴ/etm
초인적	초인/ncn+적/xsn
영웅이다	영웅/ncn+이/jp+다/ef
.	./sf
복희는	복희/nq+는/jxc
머리는	머리/ncn+는/jxc
사람이지만	사람/ncn+이/jp+지만/ecs
몸은	몸/ncn+은/jxc
뱀이며	뱀/ncn+이/jp+며/ecc
,	,/sp
신농은	신농/nq+은/jxc
머리는	머리/ncn+는/jxc
소지만	소/ncn+지만/ecs
,	,/sp
몸은	몸/ncn+은/jxc
사람이다	사람/ncn+이/jp+다/ef
.	./sf
반면	반면/ncn
,	,/sp
오제는	오제/ncn+는/jxc
보다	보다/mag
인간적인	인간/ncn+적/xsn+이/jp+ㄴ/etm
모습을	모습/ncn+을/jco
하고	하/pvg+고/ecx
있다	있/px+다/ef
.	./sf
사마천은	사마천/nq+은/jxc
이	이/mmd
때부터를	때/ncn+부터/jxc+를/jco
역사시대로	역사/ncn+시대/ncn+로/jca
파악	파악/ncn
,	,/sp
<	>/sr
의	의/jcm
저술을	저술/ncn+을/jco
오제로부터	오제/ncn+로부터/jxc
시작했다	시작/ncpa+하/xsv+었/ep+다/ef
.	./sf
황제는	황제/nq+는/jxc
무력으로	무력/ncn+으로/jca
중국을	중국/nq+을/jco
처음	처음/ncn
통일했으며	통일/ncpa+하/xsv+었/ep+으며/ecc
,	,/sp
문자	문자/ncn
,	,/sp
역법	역법/ncn
,	,/sp
궁실	궁실/ncn
,	,/sp
의상	의상/ncn
,	,/sp
화폐	화폐/ncn
,	,/sp
수레	수레/ncn
등	등/nbn
중국문물의	중국/nq+문물/ncn+의/jcm
기초를	기초/ncn+를/jco
마련한	마련/ncps+하/xsm+ㄴ/etm
중국	중국/nq
문명의	문명/ncn+의/jcm
창시자요	창시/ncn+자/xsn+요/ef
,	,/sp
중국민족의	중국/nq+민족/ncn+의/jcm
공동조상이다	공동/ncn+조상/ncn+이/jp+다/ef
.	./sf
다음의	다음/ncn+의/jcm
전욱과	전욱/nq+과/jcj
곡에	곡/nq+에/jca
대해서는	대하/pvg+어서는/ecs
뚜렷한	뚜렷하/paa+ㄴ/etm
기록이	기록/ncn+이/jcs
없다	없/paa+다/ef
.	./sf
다음의	다음/ncn+의/jcm
요와	요/nq+와/jcj
순은	순/nq+은/jxc
매우	매우/mag
높은	높/paa+은/etm
덕망에	덕망/ncn+에/jca
의해	의하/pvg+어/ecs
중국을	중국/nq+을/jco
통치했으며	통치/ncpa+하/xsv+었/ep+으며/ecc
,	,/sp
자기	자기/npp
자식을	자식/ncn+을/jco
제쳐두고	제치/pvg+어/ecx+두/px+고/ecc
현자를	현자/ncn+를/jco
지명하여	지명/ncpa+하/xsv+어/ecs
후계로	후계/ncn+로/jca
삼았다	삼/pvg+았/ep+다/ef
.	./sf
이것이	이것/npd+이/jcs
유명한	유명/ncps+하/xsm+ㄴ/etm
선양의	선양/ncn+의/jcm
시작이다	시작/ncn+이/jp+다/ef
.	./sf
요는	요/nq+는/jxc
효자로	효자/ncn+로/jca
이름난	이름/ncn+나/pvg+ㄴ/etm
가난한	가난/ncps+하/xsm+ㄴ/etm
농부	농부/ncn
출신의	출신/ncn+의/jcm
순을	순/nq+을/jco
찾아내	찾/pvg+아/ecx+내/px+어/ecs
그의	그/mmd+의/jcm
덕망과	덕망/ncn+과/jcj
능력을	능력/ncn+을/jco
여러	여러/mma
차례	차례/ncn
시험한	시험/ncps+하/xsm+ㄴ/etm
다음	다음/ncn
,	,/sp
그를	그/mmd+를/jco
사위로	사위/ncn+로/jca
삼고	삼/pvg+고/ecc
위를	위/nq+를/jco
물려주었다	물려/pvg+어/ecx+주/px+었/ep+다/ef
.	./sf
순의	순/nq+의/jcm
선정으로	선정/ncn+으로/jca
백성들이	백성/ncn+들/xsn+이/jcs
편안했는데	편안/ncps+하/xsm+었/ep+는데/ecs
,	,/sp
대홍수가	대/xp+홍수/ncn+가/jcs
일어나	일/pvg+어/ecx+나/px+아/ecs
사람들을	사람/ncn+들/xsn+을/jco
괴롭혔다	괴롭히/pvg+었/ep+다/ef
.	./sf
이	이/mmd
때	때/ncn
관리	관리/ncn
우禹가	우/nq+禹/nq+가/jcs
13	13/nnc
년간의	년/nbu+간/xsn+의/jcm
노고로	노고/ncn+로/jca
훌륭히	훌륭히/mag
치수의	치수/ncn+의/jcm
사업을	사업/ncn+을/jco
이루었다	이루/pvg+었/ep+다/ef
.	./sf
순은	순/nq+은/jxc
역시	역시/mag
자기의	자기/npp+의/jcm
아들을	아들/ncn+을/jco
제치고	제치/pvg+고/ecc
우에게	우/nq+에게/jca
제위를	제위/ncn+를/jco
넘겼다	넘기/pvg+었/ep+다/ef
.	./sf
우도	우/nq+도/jxc
훌륭한	훌륭하/paa+ㄴ/etm
선정을	선정/ncn+을/jco
폈다	피/pvg+었/ep+다/ef
.	./sf
그가	그/mmd+가/jcs
죽자	죽/pvg+자/ecc
백성들은	백성/ncn+들/xsn+은/jxc
그가	그/mmd+가/jcs
지명한	지명/ncps+하/xsm+ㄴ/etm
후계자를	후계/ncn+자/xsn+를/jco
제치고	제치/pvg+고/ecc
우의	우/nq+의/jcm
아들을	아들/ncn+을/jco
후계로	후계/ncn+로/jca
삼았다	삼/pvg+았/ep+다/ef
.	./sf
이	이/mmd
때부터	때/ncn+부터/jxc
세습적인	세습/ncn+적/xsn+이/jp+ㄴ/etm
왕조가	왕조/ncn+가/jcs
출현했으니	출현/ncpa+하/xsv+었/ep+으니/ecs
,	,/sp
이것이	이것/npd+이/jcs
중국	중국/nq
최초의	최초/ncn+의/jcm
왕조	왕조/ncn
하夏나라다	하/nq+夏/nq+나라/ncn+다/ef
.	./sf
이	이/mmd
전설을	전설/ncn+을/jco
통해서	통하/pvg+어서/ecs
우리는	우리/npp+는/jxc
인류역사를	인류/ncn+역사/ncn+를/jco
획기적으로	획기/ncn+적/xsn+으로/jca
변화시켰던	변화/ncpa+시키/xsv+었/ep+던/etm
불의	불/ncn+의/jcm
발명	발명/ncn
,	,/sp
사냥의	사냥/ncn+의/jcm
발명	발명/ncn
,	,/sp
농경의	농경/ncn+의/jcm
시작	시작/ncn
,	,/sp
국가의	국가/ncn+의/jcm
발생	발생/ncn
등의	등/nbn+의/jcm
대사건들을	대/xp+사건/ncn+들/xsn+을/jco
만나게	만나/pvg+게/ecx
된다	되/px+다/ef
.	./sf
요와	요/nq+와/jcj
순이	순/nq+이/jcs
현자에게	현자/ncn+에게/jca
선양을	선양/ncn+을/jco
한	하/pvg+ㄴ/etm
것은	것/nbn+은/jxc
원시	원시/ncn
씨족	씨족/ncn
공동체	공동/ncn+체/xsn
사회에서	사회/ncn+에서/jca
추대에	추대/ncn+에/jca
의해	의하/pvg+어/ecs
지도자를	지도/ncn+자/xsn+를/jco
뽑았던	뽑/pvg+았/ep+던/etm
역사적	역사/ncn+적/xsn
사실을	사실/ncn+을/jco
반영하는	반영/ncpa+하/xsv+는/etm
것으로	것/nbn+으로/jca
볼	보/pvg+ㄹ/etm
수	수/nbn
있으며	있/paa+으며/ecc
,	,/sp
신석기	신석기/ncn
말에	말/xsn+에/jca
씨족	씨족/ncn
고옹체	고옹/ncn+체/xsn
사회가	사회/ncn+가/jcs
깨지고	깨/pvg+어/ecx+지/px+고/ecc
세습	세습/ncn
왕조가	왕조/ncn+가/jcs
출현하는	출현/ncpa+하/xsv+는/etm
모습이	모습/ncn+이/jcs
하왕조의	하/nq+왕조/ncn+의/jcm
출현으로	출현/ncn+으로/jca
나타나고	나타나/pvg+고/ecx
있다	있/px+다/ef
.	./sf
중국인들이	중국/nq+인/xsn+들/xsn+이/jcs
스스로를	스스로/ncn+를/jco
하족으로	하족/ncn+으로/jca
부르듯이	부르/pvg+듯이/ecs
,	,/sp
전설상의	전설/ncn+상/xsn+의/jcm
최초의	최초/ncn+의/jcm
국가	국가/ncn
하는	하/nq+는/jxc
과연	과연/mag
실재했을까	실재/ncpa+하/xsv+었/ep+을까/ef
?	?/sf
<	>/sr
과	과/jcj
<	>/sr
의	의/jcm
기록에	기록/ncn+에/jca
의하면	의하/pvg+면/ecs
,	,/sp
하는	하/nq+는/etm
17	17/nnc
대	대/nbu
472	472/nnc
년간	년/nbu+간/xsn
존속했다	존속/ncpa+하/xsv+었/ep+다/ef
.	./sf
각	각/ncn
왕들의	왕/ncn+들/xsn+의/jcm
통치기간이	통치/ncn+기간/ncn+이/jcm
백	백/nnc
년을	년/nbu+을/jco
넘는	넘/pvg+는/etm
등의	등/nbn+의/jcm
허무맹랑함이	허무맹랑/ncps+하/xsm+ㅁ/etn+이/jcs
없어	없/paa+어/ecs
매우	매우/mag
사실성이	사실/ncn+성/xsn+이/jcs
있어	있/paa+어/ecx
보인다	보이/px+ㄴ다/ef
.	./sf
서주	서주/nq
시대의	시대/ncn+의/jcm
청동기	청동/ncn+기/xsn
명문에서도	명문/ncn+에서도/jxc
하왕조와	하/nq+왕조/ncn+와/jcj
우의	우/nq+의/jcm
명칭이	명칭/ncn+이/jcs
확인되었다	확인/ncpa+되/xsv+었/ep+다/ef
.	./sf
최근	최근/ncn
중국	중국/nq
최초의	최초/ncn+의/jcm
청동기	청동/ncn+기/xsn
유적인	유적/ncn+이/jp+ㄴ/etm
하남성	하남성/nq
언사현	언사현/nq
이리두	이리두/nq
유적이	유적/ncn+이/jcs
하의	하/nq+의/jcm
유적이	유적/ncn+이/jcc
아닐까	아니/paa+ㄹ까/ef
추론되고	추론/ncpa+되/xsv+고/ecx
있으나	있/px+으나/ecs
,	,/sp
이	이/mmd
나라의	나라/ncn+의/jcm
실체는	실체/ncn+는/jxc
아직도	아직도/mag
안개에	안개/ncn+에/jca
싸여	싸이/pvg+어/ecx
있다	있/px+다/ef
.	./sf
초기	초기/ncn
청동기나	청동/ncn+기/xsn+나/jcj
,	,/sp
왕의	왕/ncn+의/jcm
출현을	출현/ncn+을/jco
알리는	알리/pvg+는/etm
궁전	궁전/ncn
,	,/sp
대모	대모/ncn
,	,/sp
거대한	거대/ncps+하/xsm+ㄴ/etm
성벽	성벽/ncn
등이	등/nbn+이/jcs
발굴되어야	발굴/ncpa+되/xsv+어야/ecx
할	하/px+ㄹ/etm
것이고	것/nbn+이/jp+고/ecc
그것이	그것/npd+이/jcs
은의	은/nq+의/jcm
초기유적이	초기/ncn+유적/ncn+이/jcc
아님을	아니/paa+ㅁ/etn+을/jco
확인할	확인/ncpa+하/xsv+ㄹ/etm
수	수/nbn
